# Lyresong Tabulature Format
# Title: Odyssey Book 23 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Odyssey Book 23 - 372/372 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | B4= G4= E4= F4 A4 B4-A4 B4 D5 D5= B4 A4 G4= B4 D5 C5= A4=    | γρηῢς δ’εἰς ὑπερῷ’ ἀνεβήσετο καγχαλόωσα,                                         | 0.727
  2  | G4= B4= B4= B4 D5 C5= G4 G4 G4= D5 A4 C5= G4 G4 D5= F4=      | δεσποίνῃ ἐρέουσα φίλον πόσιν ἔνδον ἐόντα·                                        | 0.756
  3  | B4= G4 B4 G4= B4= B4= B4 E4 E4= B4 A4 A4= D5= A4= C5=        | γούνατα δ’ἐρρώσαντο, πόδες δ’ὑπερικταίνοντο.                                     | 0.720
  4  | B4-G4 G4 G4 A4= F4 A4 A4-F4 A4= F4= A4= D5-B4 A4 D5 B4= C5=  | στῆ δ’ἄρ’ ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν·                                | 0.714
  5  | D5= A4 B4 F4= A4 D5 F4= F4 C5 A4= G4 E4 A4= A4 B4 G4= B4=    | ἔγρεο, Πηνελόπεια, φίλον τέκος, ὄφρα ἴδηαι                                       | 0.753
  6  | G4= A4= A4-G4 A4 G4 G4-F4 A4 B4 D5= C5 D5 D5= C5 D5 D5= C5=  | ὀφθαλμοῖσι τεοῖσι τά τ’ἔλδεαι ἤματα πάντα.                                       | 0.722
  7  | C5-A4 A4 B4 A4= A4= C5-A4 F4 A4 D5= A4 F4 F4= A4 C5 A4= B4=  | ἦλθ’ Ὀδυσεὺς καὶ οἶκον ἱκάνεται, ὀψέ περ ἐλθών.                                  | 0.717
  8  | B4= B4-G4 B4= D5= D5= B4 A4 D5= G4 A4 C5= C5= A4-F4 C5=      | μνηστῆρας δ’ἔκτεινεν ἀγήνορας, οἵ θ’ἑὸν οἶκον                                    | 0.722
  9  | C5= F4= G4= D5= G4= G4 G4 G4= G4 G4 G4= F4 C5 B4-A4 C5=      | κήδεσκον καὶ κτήματ’ ἔδον βιόωντό τε παῖδα.                                      | 0.737
 10  | F4= A4-F4 G4= F4 D5 D5= D5 C5 D5= D5= D5= B4 D5 D5= G4=      | τὴν δ’αὖτε προσέειπε περίφρων Πηνελόπεια·                                        | 0.721
 11  | A4-F4 A4 D5 D5= D5= F4= F4 A4 C5= D5 B4 A4= G4 D5 D5= C5=    | μαῖα φίλη, μάργην σε θεοὶ θέσαν, οἵ τε δύνανται                                  | 0.729
 12  | D5= D5 C5 F4= A4-F4 F4= G4 G4 D5= B4 C5 G4= D5 D5 D5= D5=    | ἄφρονα ποιῆσαι καὶ ἐπίφρονά περ μάλ’ ἐόντα,                                      | 0.733
 13  | E4= E4 G4 C5= D5 D5 A4= F4 E4 G4= F4 B4 G4= G4 D5 G4= G4=    | καί τε χαλιφρονέοντα σαοφροσύνης ἐπέβησαν·                                       | 0.782
 14  | G4= F4 G4 D5= C5= D5= C5= D5= D5 C5 D5= D5 A4 A4-G4 B4=      | οἵ σέ περ ἔβλαψαν· πρὶν δὲ φρένας αἰσίμη ἦσθα.                                   | 0.704
 15  | D5= B4 C5 D5= D5= C5= A4 C5 D5= D5 B4 D5= G4 D5 B4= D5=      | τίπτε με λωβεύεις πολυπενθέα θυμὸν ἔχουσαν                                       | 0.716
 16  | A4-F4 A4 B4 D5= B4 D5 G4= G4 G4 B4= D5= C5= C5 D5 D5= G4=    | ταῦτα παρὲξ ἐρέουσα καὶ ἐξ ὕπνου μ’ἀνεγείρεις                                    | 0.729
 17  | A4= D5 C5 A4= E4 A4 F4= F4 A4 G4= A4 A4 A4= C5 B4 D5= D5=    | ἡδέος, ὅς μ’ἐπέδησε φίλα βλέφαρ’ ἀμφικαλύψας;                                    | 0.808
 18  | A4= A4= B4= G4= B4= G4 D5 D5= D5 C5 A4= B4-A4 A4 E4= E4=     | οὐ γάρ πω τοιόνδε κατέδραθον, ἐξ οὗ Ὀδυσσεὺς                                     | 0.724
 19  | C5= G4 F4 G4= B4 B4 G4= D5 E4 D5= C5 G4 G4= E4 F4 A4= C5=    | ᾤχετ’ ἐποψόμενος Κακοΐλιον οὐκ ὀνομαστήν.                                        | 0.753
 20  | B4= D5 G4 A4-F4 C5 D5 C5= G4 D5 D5= D5= D5= D5 D5 D5= F4=    | ἀλλ’ ἄγε νῦν κατάβηθι καὶ ἂψ ἔρχευ μέγαρόνδε.                                    | 0.694
 21  | C5= G4= B4= D5= G4= G4 E4 E4= B4-G4 G4= B4 D5 G4= A4=        | εἰ γάρ τίς μ’ἄλλη γε γυναικῶν, αἵ μοι ἔασι,                                      | 0.722
 22  | A4-F4 F4= C5-A4 D5= B4= D5 G4 G4= D5= G4= B4 D5 B4= B4=      | ταῦτ’ ἐλθοῦσ’ ἤγγειλε καὶ ἐξ ὕπνου ἀνέγειρε,                                     | 0.718
 23  | D5-B4 C5 D5 D5= B4 B4 C5-A4 D5 D5 D5= D5 D5 G4= B4 D5 B4= F4= | τῶ κε τάχα στυγερῶς μιν ἐγὼν ἀπέπεμψα νέεσθαι                                    | 0.726
