# Lyresong Tabulature Format
# Title: Iliad Book 16 for scale E4,F4,G4,A4,B4,C5,D5
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Melody | Harmony | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
# Harmony is written as a parallel voice below the melody
#

  1  | G4= A4= G4= F4 A4 G4= A4 G4 B4= D5= C5= D5 D5 B4= A4= | G4+B4+D5= A4+C5+E4= G4+B4+D5= F4+A4+C5 A4+C5+E4 G4+B4+D5= A4+C5+E4 G4+B4+D5 B4+D5+F4= D5+F4+A4= C5+E4+G4= D5+F4+A4 D5+F4+A4 B4+D5+F4= A4+C5+E4= | ὣς οἳ μὲν περὶ νηὸς ἐϋσσέλμοιο μάχοντο·                      | 0.707
  2  | D5= G4= E4= G4 B4 D5-B4 G4 B4 D5= D5 B4 D5= D5 B4 A4= C5-A4 | D5+F4+A4= G4+B4+D5= E4+G4+B4= G4+B4+D5 B4+D5+F4 D5+F4-B4+F4 G4+B4+D5 B4+D5+F4 D5+F4+A4= D5+F4+A4 B4+D5+F4 D5+F4+A4= D5+F4+A4 B4+D5+F4 A4+C5+E4= C5+E4-A4+E4 | Πάτροκλος δ’Ἀχιλῆϊ παρίστατο ποιμένι λαῶν                    | 0.738
  3  | D5= G4 G4 E4= G4 D5 G4= A4= B4= D5= G4= B4 D5 C5= G4= | D5+F4+A4= G4+B4+D5 G4+B4+D5 E4+G4+B4= G4+B4+D5 D5+F4+A4 G4+B4+D5= A4+C5+E4= B4+D5+F4= D5+F4+A4= G4+B4+D5= B4+D5+F4 D5+F4+A4 C5+E4+G4= G4+B4+D5= | δάκρυα θερμὰ χέων ὥς τε κρήνη μελάνυδρος,                    | 0.698
  4  | C5= A4 F4 G4= D5 B4 G4= D5= C5= D5 G4 B4= D5 B4 D5= B4= | C5+E4+G4= A4+C5+E4 F4+A4+C5 G4+B4+D5= D5+F4+A4 B4+D5+F4 G4+B4+D5= D5+F4+A4= C5+E4+G4= D5+F4+A4 G4+B4+D5 B4+D5+F4= D5+F4+A4 B4+D5+F4 D5+F4+A4= B4+D5+F4= | ἥ τε κατ’ αἰγίλιπος πέτρης δνοφερὸν χέει ὕδωρ.               | 0.717
  5  | B4= E4 B4 B4= D5= C5= C5 C5 D5= B4= D5-B4 A4 F4 A4= A4= | B4+D5+F4= E4+G4+B4 B4+D5+F4 B4+D5+F4= D5+F4+A4= C5+E4+G4= C5+E4+G4 C5+E4+G4 D5+F4+A4= B4+D5+F4= D5+F4-B4+F4 A4+C5+E4 F4+A4+C5 A4+C5+E4= A4+C5+E4= | τὸν δὲ ἰδὼν ᾤκτιρε ποδάρκης δῖος Ἀχιλλεύς,                   | 0.685
  6  | G4= F4= A4= C5= A4= C5 C5 B4= B4 C5 A4= F4 A4 C5= E4= | G4+B4+D5= F4+A4+C5= A4+C5+E4= C5+E4+G4= A4+C5+E4= C5+E4+G4 C5+E4+G4 B4+D5+F4= B4+D5+F4 C5+E4+G4 A4+C5+E4= F4+A4+C5 A4+C5+E4 C5+E4+G4= E4+G4+B4= | καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα·                     | 0.747
  7  | D5= A4 D5 D5= A4= C5= D5= D5= B4 A4 B4= D5 D5 D5= G4= | D5+F4+A4= A4+C5+E4 D5+F4+A4 D5+F4+A4= A4+C5+E4= C5+E4+G4= D5+F4+A4= D5+F4+A4= B4+D5+F4 A4+C5+E4 B4+D5+F4= D5+F4+A4 D5+F4+A4 D5+F4+A4= G4+B4+D5= | τίπτε δεδάκρυσαι Πατρόκλεες, ἠΰτε κούρη                      | 0.702
  8  | B4= D5 B4 A4= D5 B4 E4= A4 D5 B4= G4 A4 D5= A4 C5 D5= C5= | B4+D5+F4= D5+F4+A4 B4+D5+F4 A4+C5+E4= D5+F4+A4 B4+D5+F4 E4+G4+B4= A4+C5+E4 D5+F4+A4 B4+D5+F4= G4+B4+D5 A4+C5+E4 D5+F4+A4= A4+C5+E4 C5+E4+G4 D5+F4+A4= C5+E4+G4= | νηπίη, ἥ θ’ἅμα μητρὶ θέουσ’ ἀνελέσθαι ἀνώγει                 | 0.758
  9  | C5= D5 B4-G4 D5= D5 D5 G4= B4= D5= D5 D5 A4= E4 G4 D5= F4= | C5+E4+G4= D5+F4+A4 B4+D5-G4+D5 D5+F4+A4= D5+F4+A4 D5+F4+A4 G4+B4+D5= B4+D5+F4= D5+F4+A4= D5+F4+A4 D5+F4+A4 A4+C5+E4= E4+G4+B4 G4+B4+D5 D5+F4+A4= F4+A4+C5= | εἱανοῦ ἁπτομένη, καί τ’ἐσσυμένην κατερύκει,                  | 0.709
 10  | F4= G4 B4 F4= A4 F4 C5= C5 A4 C5= G4 B4 D5= F4 C5 A4= E4= | F4+A4+C5= G4+B4+D5 B4+D5+F4 F4+A4+C5= A4+C5+E4 F4+A4+C5 C5+E4+G4= C5+E4+G4 A4+C5+E4 C5+E4+G4= G4+B4+D5 B4+D5+F4 D5+F4+A4= F4+A4+C5 C5+E4+G4 A4+C5+E4= E4+G4+B4= | δακρυόεσσα δέ μιν ποτιδέρκεται, ὄφρ’ ἀνέληται·               | 0.752
