# Lyresong Tabulature Format
# Title: Odyssey Book 12 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Odyssey Book 12 - 453/453 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | D5= G4 B4 G4= G4 G4 B4-G4 B4 D5 D5= D5 C5 B4= F4 A4 B4-G4 B4= | αὐτὰρ ἐπεὶ ποταμοῖο λίπεν ῥόον Ὠκεανοῖο                                          | 0.740
  2  | F4-E4 G4 A4 D5= C5 D5 D5-C5 A4 B4 D5= C5= A4= G4 D5 B4= C5=  | νηῦς, ἀπὸ δ’ἵκετο κῦμα θαλάσσης εὐρυπόροιο                                       | 0.688
  3  | B4-A4 B4= D5= D5= B4= D5 C5 B4= B4-A4 F4= G4 B4 D5= B4=      | νῆσόν τ’Αἰαίην, ὅθι τ’Ἠοῦς ἠριγενείης                                            | 0.725
  4  | A4= B4 G4 A4= E4 G4 E4= G4 C5 C5= A4 B4 E4= E4 G4 F4= F4=    | οἰκία καὶ χοροί εἰσι καὶ ἀντολαὶ Ἠελίοιο,                                        | 0.763
  5  | A4-F4 E4 G4 B4= B4= D5= G4 B4 D5= G4 C5 C5= C5 D5 C5= F4=    | νῆα μὲν ἔνθ’ ἐλθόντες ἐκέλσαμεν ἐν ψαμάθοισιν,                                   | 0.720
  6  | C5= D5 A4 B4= G4= B4-A4 F4 E4 G4= B4= B4-A4 B4 D5 D5= B4=    | ἐκ δὲ καὶ αὐτοὶ βῆμεν ἐπὶ ῥηγμῖνι θαλάσσης·                                      | 0.706
  7  | G4= G4 E4 G4= G4= F4= G4 G4 D5= B4 E4 F4= A4-G4 B4-A4 C5=    | ἔνθα δ’ἀποβρίξαντες ἐμείναμεν Ἠῶ δῖαν.                                           | 0.714
  8  | A4-G4 F4= G4= E4 G4 G4= G4 D5 G4= B4 G4 B4= B4 B4 E4= F4=    | ἦμος δ’ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,                                          | 0.760
  9  | G4= C5 A4 B4= B4 B4 G4= G4 B4 G4= G4= B4= E4 F4 A4= G4=      | δὴ τότ’ ἐγὼν ἑτάρους προΐειν ἐς δώματα Κίρκης                                    | 0.737
 10  | C5= D5 A4 F4= G4= G4= D5= D5= D5 G4 D5= B4= D5-B4 G4=        | οἰσέμεναι νεκρόν, Ἐλπήνορα τεθνηῶτα.                                             | 0.734
 11  | G4= E4= G4-F4 A4 G4 A4= G4 D5 C5= A4 C5 A4= C5 C5 A4= B4=    | φιτροὺς δ’αἶψα ταμόντες, ὅθ’ ἀκροτάτη πρόεχ’ ἀκτή,                               | 0.760
