# Lyresong Tabulature Format
# Title: Iliad Book 6 for scale E4,F4,G4,A4,B4,C5,D5
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Melody | Harmony | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
# Harmony is written as a parallel voice below the melody
#

  1  | D5= B4= B4= D5= A4= A4 G4 A4= C5-B4 D5= G4 F4 A4= A4= | D5+F4+A4= B4+D5+F4= B4+D5+F4= D5+F4+A4= A4+C5+E4= A4+C5+E4 G4+B4+D5 A4+C5+E4= C5+E4-B4+F4 D5+F4+A4= G4+B4+D5 F4+A4+C5 A4+C5+E4= A4+C5+E4= | Τρώων δ’οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή·                       | 0.711
  2  | A4= A4 B4 D5= G4 B4 A4= D5= C5= D5 D5 C5= D5 D5 B4= G4= | A4+C5+E4= A4+C5+E4 B4+D5+F4 D5+F4+A4= G4+B4+D5 B4+D5+F4 A4+C5+E4= D5+F4+A4= C5+E4+G4= D5+F4+A4 D5+F4+A4 C5+E4+G4= D5+F4+A4 D5+F4+A4 B4+D5+F4= G4+B4+D5= | πολλὰ δ’ἄρ’ ἔνθα καὶ ἔνθ’ ἴθυσε μάχη πεδίοιο                 | 0.716
  3  | C5= D5= B4= G4= E4= G4 D5 C5= D5= D5= B4 G4 B4-A4 C5= | C5+E4+G4= D5+F4+A4= B4+D5+F4= G4+B4+D5= E4+G4+B4= G4+B4+D5 D5+F4+A4 C5+E4+G4= D5+F4+A4= D5+F4+A4= B4+D5+F4 G4+B4+D5 B4+D5-A4+E4 C5+E4+G4= | ἀλλήλων ἰθυνομένων χαλκήρεα δοῦρα                            | 0.713
  4  | C5= F4= G4= D5 D5 D5= D5 A4 C5= A4= F4= F4 G4 B4= G4= | C5+E4+G4= F4+A4+C5= G4+B4+D5= D5+F4+A4 D5+F4+A4 D5+F4+A4= D5+F4+A4 A4+C5+E4 C5+E4+G4= A4+C5+E4= F4+A4+C5= F4+A4+C5 G4+B4+D5 B4+D5+F4= G4+B4+D5= | μεσσηγὺς Σιμόεντος ἰδὲ Ξάνθοιο ῥοάων.                        | 0.724
  5  | D5= G4= G4= B4-G4 A4= C5 C5 D5= C5 D5 D5= C5 D5 D5= D5-B4 | D5+F4+A4= G4+B4+D5= G4+B4+D5= B4+D5-G4+D5 A4+C5+E4= C5+E4+G4 C5+E4+G4 D5+F4+A4= C5+E4+G4 D5+F4+A4 D5+F4+A4= C5+E4+G4 D5+F4+A4 D5+F4+A4= D5+F4-B4+F4 | Αἴας δὲ πρῶτος Τελαμώνιος ἕρκος Ἀχαιῶν                       | 0.730
  6  | D5= G4= A4-F4 B4 D5 D5= D5 D5 G4= F4 D5 C5= D5 D5 A4= C5= | D5+F4+A4= G4+B4+D5= A4+C5-F4+C5 B4+D5+F4 D5+F4+A4 D5+F4+A4= D5+F4+A4 D5+F4+A4 G4+B4+D5= F4+A4+C5 D5+F4+A4 C5+E4+G4= D5+F4+A4 D5+F4+A4 A4+C5+E4= C5+E4+G4= | Τρώων ῥῆξε φάλαγγα, φόως δ’ἑτάροισιν ἔθηκεν,                 | 0.738
  7  | D5= C5 A4 C5= D5 D5 B4= A4 F4 G4= D5= B4= C5 D5 B4= C5= | D5+F4+A4= C5+E4+G4 A4+C5+E4 C5+E4+G4= D5+F4+A4 D5+F4+A4 B4+D5+F4= A4+C5+E4 F4+A4+C5 G4+B4+D5= D5+F4+A4= B4+D5+F4= C5+E4+G4 D5+F4+A4 B4+D5+F4= C5+E4+G4= | ἄνδρα βαλὼν ὃς ἄριστος ἐνὶ Θρῄκεσσι τέτυκτο                  | 0.728
  8  | D5= B4 D5 D5= D5= G4= B4 D5 A4= E4= B4= G4 D5 C5= D5= | D5+F4+A4= B4+D5+F4 D5+F4+A4 D5+F4+A4= D5+F4+A4= G4+B4+D5= B4+D5+F4 D5+F4+A4 A4+C5+E4= E4+G4+B4= B4+D5+F4= G4+B4+D5 D5+F4+A4 C5+E4+G4= D5+F4+A4= | υἱὸν Ἐϋσσώρου Ἀκάμαντ’ ἠΰν τε μέγαν τε.                      | 0.685
  9  | D5= D5 D5 F4= A4-F4 A4= D5 C5 G4= D5 B4 G4= G4 B4 D5= G4= | D5+F4+A4= D5+F4+A4 D5+F4+A4 F4+A4+C5= A4+C5-F4+C5 A4+C5+E4= D5+F4+A4 C5+E4+G4 G4+B4+D5= D5+F4+A4 B4+D5+F4 G4+B4+D5= G4+B4+D5 B4+D5+F4 D5+F4+A4= G4+B4+D5= | τόν ῥ’ἔβαλε πρῶτος κόρυθος φάλον ἱπποδασείης,                | 0.714
 10  | E4= B4 D5 D5= B4= A4-F4 A4 D5 D5= B4 A4 B4= D5 G4 D5= G4= | E4+G4+B4= B4+D5+F4 D5+F4+A4 D5+F4+A4= B4+D5+F4= A4+C5-F4+C5 A4+C5+E4 D5+F4+A4 D5+F4+A4= B4+D5+F4 A4+C5+E4 B4+D5+F4= D5+F4+A4 G4+B4+D5 D5+F4+A4= G4+B4+D5= | ἐν δὲ μετώπῳ πῆξε, πέρησε δ’ἄρ’ ὀστέον εἴσω                  | 0.721
