# Lyresong Tabulature Format
# Title: Iliad Book 2 for scale E4,F4,G4,A4,B4,C5,D5
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Melody | Harmony | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
# Harmony is written as a parallel voice below the melody
#

  1  | D5= B4= G4= E4 G4 A4= B4 G4 B4= D5 B4 G4= A4 C5 D5= G4= | D5+F4+A4= B4+D5+F4= G4+B4+D5= E4+G4+B4 G4+B4+D5 A4+C5+E4= B4+D5+F4 G4+B4+D5 B4+D5+F4= D5+F4+A4 B4+D5+F4 G4+B4+D5= A4+C5+E4 C5+E4+G4 D5+F4+A4= G4+B4+D5= | Ἄλλοι μέν ῥα θεοί τε καὶ ἀνέρες ἱπποκορυσταὶ                 | 0.780
  2  | B4-G4 B4= A4= D5 D5 G4= D5 G4 E4= D5 D5 D5= C5 D5 D5= D5= | B4+D5-G4+D5 B4+D5+F4= A4+C5+E4= D5+F4+A4 D5+F4+A4 G4+B4+D5= D5+F4+A4 G4+B4+D5 E4+G4+B4= D5+F4+A4 D5+F4+A4 D5+F4+A4= C5+E4+G4 D5+F4+A4 D5+F4+A4= D5+F4+A4= | εὗδον παννύχιοι, Δία δ’οὐκ ἔχε νήδυμος ὕπνος,                | 0.746
  3  | C5= C5 G4 E4= D5= D5= F4 A4 C5= D5 G4 G4= E4 G4 B4-G4 G4= | C5+E4+G4= C5+E4+G4 G4+B4+D5 E4+G4+B4= D5+F4+A4= D5+F4+A4= F4+A4+C5 A4+C5+E4 C5+E4+G4= D5+F4+A4 G4+B4+D5 G4+B4+D5= E4+G4+B4 G4+B4+D5 B4+D5-G4+D5 G4+B4+D5= | ἀλλ’ ὅ γε μερμήριζε κατὰ φρένα ὡς Ἀχιλῆα                     | 0.730
  4  | G4= A4= G4= F4 G4 G4= B4 G4 A4= D5 G4 G4= D5 D5 C5= F4-E4 | G4+B4+D5= A4+C5+E4= G4+B4+D5= F4+A4+C5 G4+B4+D5 G4+B4+D5= B4+D5+F4 G4+B4+D5 A4+C5+E4= D5+F4+A4 G4+B4+D5 G4+B4+D5= D5+F4+A4 D5+F4+A4 C5+E4+G4= F4+A4-E4+B4 | τιμήσῃ, ὀλέσῃ δὲ πολέας ἐπὶ νηυσὶν Ἀχαιῶν.                   | 0.753
  5  | D5= B4 G4 E4= F4 G4 B4= D5 B4 D5= B4= D5= C5 A4 C5= D5= | D5+F4+A4= B4+D5+F4 G4+B4+D5 E4+G4+B4= F4+A4+C5 G4+B4+D5 B4+D5+F4= D5+F4+A4 B4+D5+F4 D5+F4+A4= B4+D5+F4= D5+F4+A4= C5+E4+G4 A4+C5+E4 C5+E4+G4= D5+F4+A4= | Ἥδε δέ οἱ κατὰ θυμὸν ἀρίστη φαίνετο βουλή,                   | 0.736
  6  | D5= B4 D5 B4= D5 D5 C5= A4 B4 D5= B4 G4 B4-A4 B4 D5 C5= D5= | D5+F4+A4= B4+D5+F4 D5+F4+A4 B4+D5+F4= D5+F4+A4 D5+F4+A4 C5+E4+G4= A4+C5+E4 B4+D5+F4 D5+F4+A4= B4+D5+F4 G4+B4+D5 B4+D5-A4+E4 B4+D5+F4 D5+F4+A4 C5+E4+G4= D5+F4+A4= | πέμψαι ἐπ’ Ἀτρεΐδῃ Ἀγαμέμνονι οὖλον ὄνειρον·                 | 0.746
  7  | D5= D5= D5= D5= D5= D5 A4 B4= D5 D5 D5= D5 G4 D5= B4= | D5+F4+A4= D5+F4+A4= D5+F4+A4= D5+F4+A4= D5+F4+A4= D5+F4+A4 A4+C5+E4 B4+D5+F4= D5+F4+A4 D5+F4+A4 D5+F4+A4= D5+F4+A4 G4+B4+D5 D5+F4+A4= B4+D5+F4= | καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα·                     | 0.754
  8  | C5= D5 B4 B4-A4 C5 D5 B4= A4 F4 E4= F4 G4 B4-A4 B4 D5 B4= B4-A4 | C5+E4+G4= D5+F4+A4 B4+D5+F4 B4+D5-A4+E4 C5+E4+G4 D5+F4+A4 B4+D5+F4= A4+C5+E4 F4+A4+C5 E4+G4+B4= F4+A4+C5 G4+B4+D5 B4+D5-A4+E4 B4+D5+F4 D5+F4+A4 B4+D5+F4= B4+D5-A4+E4 | βάσκ’ ἴθι οὖλε ὄνειρε θοὰς ἐπὶ νῆας Ἀχαιῶν·                  | 0.702
  9  | E4= G4= G4= G4 D5 A4= A4 D5 D5= B4 C5 D5= C5 D5 B4= G4= | E4+G4+B4= G4+B4+D5= G4+B4+D5= G4+B4+D5 D5+F4+A4 A4+C5+E4= A4+C5+E4 D5+F4+A4 D5+F4+A4= B4+D5+F4 C5+E4+G4 D5+F4+A4= C5+E4+G4 D5+F4+A4 B4+D5+F4= G4+B4+D5= | ἐλθὼν ἐς κλισίην Ἀγαμέμνονος Ἀτρεΐδαο                        | 0.763
 10  | A4= F4 G4 G4= B4 D5 B4= A4 D5 A4= D5 C5 D5= E4 D5 D5= C5= | A4+C5+E4= F4+A4+C5 G4+B4+D5 G4+B4+D5= B4+D5+F4 D5+F4+A4 B4+D5+F4= A4+C5+E4 D5+F4+A4 A4+C5+E4= D5+F4+A4 C5+E4+G4 D5+F4+A4= E4+G4+B4 D5+F4+A4 D5+F4+A4= C5+E4+G4= | πάντα μάλ’ ἀτρεκέως ἀγορευέμεν ὡς ἐπιτέλλω·                  | 0.758
