# Lyresong Tabulature Format
# Title: Iliad Book 10 for scale E4,F4,G4,A4,B4,C5,D5
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Melody | Harmony | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
# Harmony is written as a parallel voice below the melody
#

  1  | D5= A4= A4= A4 F4 A4= G4 A4 A4= D5-C5 A4= A4 B4 B4= D5-C5 | D5+F4+A4= A4+C5+E4= A4+C5+E4= A4+C5+E4 F4+A4+C5 A4+C5+E4= G4+B4+D5 A4+C5+E4 A4+C5+E4= D5+F4-C5+G4 A4+C5+E4= A4+C5+E4 B4+D5+F4 B4+D5+F4= D5+F4-C5+G4 | ἄλλοι μὲν παρὰ νηυσὶν ἀριστῆες Παναχαιῶν                     | 0.703
  2  | B4-A4 C5= D5= D5 B4 G4= E4 G4 B4-A4 B4= D5= D5 B4 D5= B4= | B4+D5-A4+E4 C5+E4+G4= D5+F4+A4= D5+F4+A4 B4+D5+F4 G4+B4+D5= E4+G4+B4 G4+B4+D5 B4+D5-A4+E4 B4+D5+F4= D5+F4+A4= D5+F4+A4 B4+D5+F4 D5+F4+A4= B4+D5+F4= | εὗδον παννύχιοι μαλακῷ δεδμημένοι ὕπνῳ·                      | 0.711
  3  | G4= F4= A4= A4 D5 B4= A4 A4 D5= A4 A4 A4= D5 A4 B4= D5-C5 | G4+B4+D5= F4+A4+C5= A4+C5+E4= A4+C5+E4 D5+F4+A4 B4+D5+F4= A4+C5+E4 A4+C5+E4 D5+F4+A4= A4+C5+E4 A4+C5+E4 A4+C5+E4= D5+F4+A4 A4+C5+E4 B4+D5+F4= D5+F4-C5+G4 | ἀλλ’ οὐκ Ἀτρεΐδην Ἀγαμέμνονα ποιμένα λαῶν                    | 0.752
  4  | D5= B4 D5 C5= A4 G4 A4= G4= E4= G4 A4 B4= D5= C5= D5= | D5+F4+A4= B4+D5+F4 D5+F4+A4 C5+E4+G4= A4+C5+E4 G4+B4+D5 A4+C5+E4= G4+B4+D5= E4+G4+B4= G4+B4+D5 A4+C5+E4 B4+D5+F4= D5+F4+A4= C5+E4+G4= D5+F4+A4= | ὕπνος ἔχε γλυκερὸς πολλὰ φρεσὶν ὁρμαίνοντα.                  | 0.722
  5  | D5= G4 E4 B4= D5= D5= D5 B4 D5= B4= G4= B4 D5 C5= A4= | D5+F4+A4= G4+B4+D5 E4+G4+B4 B4+D5+F4= D5+F4+A4= D5+F4+A4= D5+F4+A4 B4+D5+F4 D5+F4+A4= B4+D5+F4= G4+B4+D5= B4+D5+F4 D5+F4+A4 C5+E4+G4= A4+C5+E4= | ὡς δ’ὅτ’ ἂν ἀστράπτῃ πόσις Ἥρης ἠϋκόμοιο                     | 0.691
  6  | D5= G4= F4= F4 D5 D5= A4 B4 D5= C5 D5 D5= B4 G4 G4= G4= | D5+F4+A4= G4+B4+D5= F4+A4+C5= F4+A4+C5 D5+F4+A4 D5+F4+A4= A4+C5+E4 B4+D5+F4 D5+F4+A4= C5+E4+G4 D5+F4+A4 D5+F4+A4= B4+D5+F4 G4+B4+D5 G4+B4+D5= G4+B4+D5= | τεύχων ἢ πολὺν ὄμβρον ἀθέσφατον ἠὲ χάλαζαν                   | 0.752
  7  | E4= G4 C5 C5= D5 C5 G4= B4 E4 D5= G4 A4 G4= F4 F4 C5= A4= | E4+G4+B4= G4+B4+D5 C5+E4+G4 C5+E4+G4= D5+F4+A4 C5+E4+G4 G4+B4+D5= B4+D5+F4 E4+G4+B4 D5+F4+A4= G4+B4+D5 A4+C5+E4 G4+B4+D5= F4+A4+C5 F4+A4+C5 C5+E4+G4= A4+C5+E4= | ἢ νιφετόν, ὅτε πέρ τε χιὼν ἐπάλυνεν ἀρούρας,                 | 0.756
  8  | A4= D5 C5 B4= G4 B4 G4= A4 B4 A4= C5 F4 F4= A4 F4 A4-G4 E4= | A4+C5+E4= D5+F4+A4 C5+E4+G4 B4+D5+F4= G4+B4+D5 B4+D5+F4 G4+B4+D5= A4+C5+E4 B4+D5+F4 A4+C5+E4= C5+E4+G4 F4+A4+C5 F4+A4+C5= A4+C5+E4 F4+A4+C5 A4+C5-G4+D5 E4+G4+B4= | ἠέ ποθι πτολέμοιο μέγα στόμα πευκεδανοῖο,                    | 0.770
  9  | C5= B4 C5 D5= D5= B4= G4 E4 G4= A4 D5 B4= D5 G4 D5= C5= | C5+E4+G4= B4+D5+F4 C5+E4+G4 D5+F4+A4= D5+F4+A4= B4+D5+F4= G4+B4+D5 E4+G4+B4 G4+B4+D5= A4+C5+E4 D5+F4+A4 B4+D5+F4= D5+F4+A4 G4+B4+D5 D5+F4+A4= C5+E4+G4= | ὣς πυκίν’ ἐν στήθεσσιν ἀνεστενάχιζ’ Ἀγαμέμνων                | 0.719
 10  | F4= A4 G4 A4= C5 D5 D5= B4 D5 G4= B4 A4 A4= D5 D5 F4= F4= | F4+A4+C5= A4+C5+E4 G4+B4+D5 A4+C5+E4= C5+E4+G4 D5+F4+A4 D5+F4+A4= B4+D5+F4 D5+F4+A4 G4+B4+D5= B4+D5+F4 A4+C5+E4 A4+C5+E4= D5+F4+A4 D5+F4+A4 F4+A4+C5= F4+A4+C5= | νειόθεν ἐκ κραδίης, τρομέοντο δέ οἱ φρένες ἐντός.            | 0.770
