# Lyresong Tabulature Format
# Title: Odyssey Book 1 for scale E4,F4,G4,A4,B4,C5,D5
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Melody | Harmony | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
# Harmony is written as a parallel voice below the melody
#

  1  | D5= C5 D5 D5= B4 G4 B4-A4 C5 D5 D5= B4 A4 B4= D5 B4 G4= E4= | D5+F4+A4= C5+E4+G4 D5+F4+A4 D5+F4+A4= B4+D5+F4 G4+B4+D5 B4+D5-A4+E4 C5+E4+G4 D5+F4+A4 D5+F4+A4= B4+D5+F4 A4+C5+E4 B4+D5+F4= D5+F4+A4 B4+D5+F4 G4+B4+D5= E4+G4+B4= | ἄνδρα μοι ἔννεπε, μοῦσα, πολύτροπον, ὃς μάλα πολλὰ           | 0.730
  2  | D5= A4 G4 B4= D5= G4= F4 A4 B4= C5 D5 G4= G4 D5 B4= A4= | D5+F4+A4= A4+C5+E4 G4+B4+D5 B4+D5+F4= D5+F4+A4= G4+B4+D5= F4+A4+C5 A4+C5+E4 B4+D5+F4= C5+E4+G4 D5+F4+A4 G4+B4+D5= G4+B4+D5 D5+F4+A4 B4+D5+F4= A4+C5+E4= | πλάγχθη, ἐπεὶ Τροίης ἱερὸν πτολίεθρον ἔπερσεν·               | 0.719
  3  | C5= A4-F4 C5= D5= B4= D5 G4 D5= A4 C5 C5= D5 D5 D5= B4= | C5+E4+G4= A4+C5-F4+C5 C5+E4+G4= D5+F4+A4= B4+D5+F4= D5+F4+A4 G4+B4+D5 D5+F4+A4= A4+C5+E4 C5+E4+G4 C5+E4+G4= D5+F4+A4 D5+F4+A4 D5+F4+A4= B4+D5+F4= | πολλῶν δ’ἀνθρώπων ἴδεν ἄστεα καὶ νόον ἔγνω,                  | 0.750
  4  | G4= C5 C5 D5= G4= G4= B4 B4 G4= F4 G4 G4= A4 C5 G4= G4= | G4+B4+D5= C5+E4+G4 C5+E4+G4 D5+F4+A4= G4+B4+D5= G4+B4+D5= B4+D5+F4 B4+D5+F4 G4+B4+D5= F4+A4+C5 G4+B4+D5 G4+B4+D5= A4+C5+E4 C5+E4+G4 G4+B4+D5= G4+B4+D5= | πολλὰ δ’ὅ γ’ἐν πόντῳ πάθεν ἄλγεα ὃν κατὰ θυμόν,              | 0.739
  5  | C5= D5 B4 G4= E4= G4= E4= B4= D5= D5= B4 D5 D5= C5= | C5+E4+G4= D5+F4+A4 B4+D5+F4 G4+B4+D5= E4+G4+B4= G4+B4+D5= E4+G4+B4= B4+D5+F4= D5+F4+A4= D5+F4+A4= B4+D5+F4 D5+F4+A4 D5+F4+A4= C5+E4+G4= | ἀρνύμενος ἥν τε ψυχὴν καὶ νόστον ἑταίρων.                    | 0.729
  6  | G4= F4= A4= G4 D5 C5= D5= D5= C5 G4 G4= D5 B4 C5= D5= | G4+B4+D5= F4+A4+C5= A4+C5+E4= G4+B4+D5 D5+F4+A4 C5+E4+G4= D5+F4+A4= D5+F4+A4= C5+E4+G4 G4+B4+D5 G4+B4+D5= D5+F4+A4 B4+D5+F4 C5+E4+G4= D5+F4+A4= | ἀλλ’ οὐδ’ ὣς ἑτάρους ἐρρύσατο, ἱέμενός περ·                  | 0.698
  7  | C5= B4-G4 G4= A4 D5 G4= E4 G4 F4= A4 D5 A4= C5 D5 D5= B4= | C5+E4+G4= B4+D5-G4+D5 G4+B4+D5= A4+C5+E4 D5+F4+A4 G4+B4+D5= E4+G4+B4 G4+B4+D5 F4+A4+C5= A4+C5+E4 D5+F4+A4 A4+C5+E4= C5+E4+G4 D5+F4+A4 D5+F4+A4= B4+D5+F4= | αὐτῶν γὰρ σφετέρῃσιν ἀτασθαλίῃσιν ὄλοντο,                    | 0.756
  8  | D5= B4 A4 F4= E4 G4 B4-A4 C5 D5 D5= B4 C5 A4= B4 D5 C5= B4= | D5+F4+A4= B4+D5+F4 A4+C5+E4 F4+A4+C5= E4+G4+B4 G4+B4+D5 B4+D5-A4+E4 C5+E4+G4 D5+F4+A4 D5+F4+A4= B4+D5+F4 C5+E4+G4 A4+C5+E4= B4+D5+F4 D5+F4+A4 C5+E4+G4= B4+D5+F4= | νήπιοι, οἳ κατὰ βοῦς Ὑπερίονος Ἠελίοιο                       | 0.722
  9  | D5= A4 F4 C5= C5 D5 D5-B4 A4 C5 D5= A4 A4 D5= D5 G4 D5-B4 D5= | D5+F4+A4= A4+C5+E4 F4+A4+C5 C5+E4+G4= C5+E4+G4 D5+F4+A4 D5+F4-B4+F4 A4+C5+E4 C5+E4+G4 D5+F4+A4= A4+C5+E4 A4+C5+E4 D5+F4+A4= D5+F4+A4 G4+B4+D5 D5+F4-B4+F4 D5+F4+A4= | ἤσθιον· αὐτὰρ ὁ τοῖσιν ἀφείλετο νόστιμον ἦμαρ.               | 0.722
 10  | C5-A4 A4 D5 G4= G4 A4 A4= D5 G4 E4= G4 A4 A4= A4 A4 A4= C5-A4 | C5+E4-A4+E4 A4+C5+E4 D5+F4+A4 G4+B4+D5= G4+B4+D5 A4+C5+E4 A4+C5+E4= D5+F4+A4 G4+B4+D5 E4+G4+B4= G4+B4+D5 A4+C5+E4 A4+C5+E4= A4+C5+E4 A4+C5+E4 A4+C5+E4= C5+E4-A4+E4 | τῶν ἁμόθεν γε, θεά, θύγατερ Διός, εἰπὲ καὶ ἡμῖν.             | 0.756
