# Lyresong Tabulature Format
# Title: Odyssey Book 5 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Odyssey Book 5 - 493/493 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | A4= A4= A4= A4 D5 A4= A4 A4 A4= C5-A4 G4= A4= C5-A4 A4=      | ἠὼς δ’ἐκ λεχέων παρ’ ἀγαυοῦ Τιθωνοῖο                                             | 0.742
  2  | D5= D5 A4 B4= D5 D5 B4= D5 D5 C5= D5 A4 F4= C5 C5 A4-F4 G4=  | ὤρνυθ’, ἵν’ ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν·                                 | 0.778
  3  | A4= D5 C5 D5= B4-A4 C5= A4 B4 B4= B4 B4 B4= D5 G4 F4-E4 F4=  | οἱ δὲ θεοὶ θῶκόνδε καθίζανον, ἐν δ’ἄρα τοῖσι                                     | 0.710
  4  | A4= G4= G4= A4 D5 F4= C5-A4 D5= D5 D5 D5= D5 D5 B4= A4=      | Ζεὺς ὑψιβρεμέτης, οὗ τε κράτος ἐστὶ μέγιστον.                                    | 0.700
  5  | B4-A4 C5 B4 D5= D5= C5= D5 B4 D5= B4 G4 E4= F4 A4 B4-A4 B4=  | τοῖσι δ’Ἀθηναίη λέγε κήδεα πόλλ’ Ὀδυσῆος                                         | 0.729
  6  | B4= D5 D5 B4= D5 B4 G4= F4= A4= C5= D5= C5 D5 D5= C5=        | μνησαμένη· μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης·                                     | 0.738
  7  | B4-A4 D5 C5 D5= D5= B4= D5 B4 G4= F4 G4 A4= B4 D5 D5= B4=    | Ζεῦ πάτερ ἠδ’ ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες,                                    | 0.734
  8  | C5= D5 B4 G4= C5= C5= C5 C5 A4= F4= C5= A4 F4 F4= F4=        | μή τις ἔτι πρόφρων ἀγανὸς καὶ ἤπιος ἔστω                                         | 0.694
  9  | G4= C5-B4 A4= A4 G4 A4= F4= A4= A4 B4 D5= A4 A4 F4= A4=      | σκηπτοῦχος βασιλεύς, μηδὲ φρεσὶν αἴσιμα εἰδώς,                                   | 0.713
 10  | C5= D5= B4= G4 A4 C5= D5= B4= A4= D5= B4 D5 D5= C5=          | ἀλλ’ αἰεὶ χαλεπός τ’εἴη καὶ αἴσυλα ῥέζοι·                                        | 0.707
 11  | C5= D5= B4= D5= B4= G4 E4 G4= B4-A4 B4= D5= B4= A4=          | ὡς οὔ τις μέμνηται Ὀδυσσῆος θείοιο                                               | 0.755
 12  | A4= C5-A4 A4-F4 G4 D5 G4= E4 A4 G4= D5= D5= B4 G4 B4-G4 G4=  | λαῶν οἷσιν ἄνασσε, πατὴρ δ’ὣς ἤπιος ἦεν.                                         | 0.695
 13  | C5= D5 B4 D5= D5= B4= B4-A4 F4= G4 B4 D5= C5 B4 D5= B4=      | ἀλλ’ ὁ μὲν ἐν νήσῳ κεῖται κρατέρ’ ἄλγεα πάσχων                                   | 0.713
 14  | D5= C5= A4= B4 D5 C5= G4 A4 G4= G4-F4 G4= A4 B4 D5= C5=      | νύμφης ἐν μεγάροισι Καλυψοῦς, ἥ μιν ἀνάγκῃ                                       | 0.695
 15  | D5= G4 F4 A4= D5 C5 E4= G4= B4= D5 B4 B4-G4 C5 C5 D5= C5=    | ἴσχει· ὁ δ’οὐ δύναται ἣν πατρίδα γαῖαν ἱκέσθαι·                                  | 0.691
 16  | G4= A4= B4= D5 C5 C5-B4 A4 A4 D5= C5= D5= G4 G4 G4-F4 G4=    | οὐ γάρ οἱ πάρα νῆες ἐπήρετμοι καὶ ἑταῖροι,                                       | 0.700
 17  | D5= E4= G4= B4= B4= B4 C5 G4= G4 G4 B4-A4 A4 G4 G4= G4=      | οἵ κέν μιν πέμποιεν ἐπ’ εὐρέα νῶτα θαλάσσης.                                     | 0.709
 18  | B4-A4 B4-A4 B4-A4 C5 D5 A4= F4 E4 G4= B4-A4 B4= D5 D5 C5= A4= | νῦν αὖ παῖδ’ ἀγαπητὸν ἀποκτεῖναι μεμάασιν                                        | 0.697
 19  | G4= G4 E4 E4= C5 G4 G4= C5 F4 E4= F4 A4 G4= C5 D5 B4= B4=    | οἴκαδε νισόμενον· ὁ δ’ἔβη μετὰ πατρὸς ἀκουὴν                                     | 0.762
 20  | D5= D5 B4 G4= A4 D5 G4= B4= D5= D5 C5 D5= D5 D5 D5-B4 G4=    | ἐς Πύλον ἠγαθέην ἠδ’ ἐς Λακεδαίμονα δῖαν.                                        | 0.722
 21  | A4= G4 G4 A4= C5 F4 G4= A4 C5 G4= E4 E4 E4= B4 C5 B4= A4=    | τὴν δ’ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς·                                   | 0.751
 22  | D5= A4 E4 E4= D5-B4 D5= C5 D5 D5= D5 D5 D5= D5 B4 D5= G4=    | τέκνον ἐμόν, ποῖόν σε ἔπος φύγεν ἕρκος ὀδόντων.                                  | 0.713
 23  | D5= C5= D5= C5-B4 B4= B4 B4 B4= F4= A4= B4 B4 G4= B4=        | οὐ γὰρ δὴ τοῦτον μὲν ἐβούλευσας νόον αὐτή,                                       | 0.724
 24  | C5= D5= C5= D5= B4= G4 A4 B4= D5 A4 D5= B4 A4 F4= A4=        | ὡς ἤτοι κείνους Ὀδυσεὺς ἀποτίσεται ἐλθών;                                        | 0.749
 25  | A4= C5 G4 G4= E4 A4 C5= G4 G4 G4= G4 B4 E4= A4 F4 F4= C5=    | Τηλέμαχον δὲ σὺ πέμψον ἐπισταμένως, δύνασαι γάρ,                                 | 0.769
 26  | E4= E4 E4 G4= B4= D5= D5= D5= D5 D5 A4-F4 F4 D5 D5= A4=      | ὥς κε μάλ’ ἀσκηθὴς ἣν πατρίδα γαῖαν ἵκηται,                                      | 0.728
 27  | B4= C5-B4 B4= B4= A4= A4 A4 B4= G4 A4 F4= B4 D5 B4= B4=      | μνηστῆρες δ’ἐν νηὶ· παλιμπετὲς ἀπονέωνται.                                       | 0.752
 28  | B4-G4 F4 D5 B4= D5= D5= B4= B4= D5 A4 C5= D5 D5 D5= A4=      | ἦ ῥα καὶ Ἑρμείαν, υἱὸν φίλον, ἀντίον ηὔδα·                                       | 0.697
 29  | G4= D5= A4= F4 A4 B4-G4 A4 B4 D5= D5 D5 D5= G4 F4 A4= E4=    | Ἑρμεία, σὺ γὰρ αὖτε τά τ’ἄλλα περ ἄγγελός ἐσσι,                                  | 0.721
 30  | D5= G4 G4 G4= G4 C5 F4= C5= F4-E4 G4= G4= D5 G4 G4= B4=      | νύμφῃ ἐυπλοκάμῳ εἰπεῖν νημερτέα βουλήν,                                          | 0.709
 31  | D5= C5 D5 G4= G4-F4 G4= A4 B4 D5= C5 D5 C5= D5 D5 C5= A4=    | νόστον Ὀδυσσῆος ταλασίφρονος, ὥς κε νέηται                                       | 0.725
 32  | F4= F4 C5 C5-B4 B4= G4-F4 C5= A4= A4= F4-E4 G4= D5= D5=      | οὔτε θεῶν πομπῇ οὔτε θνητῶν ἀνθρώπων·                                            | 0.755
 33  | C5= D5 B4 A4= F4 D5 B4= G4 B4 D5= B4= D5= C5 D5 D5= C5=      | ἀλλ’ ὅ γ’ἐπὶ σχεδίης πολυδέσμου πήματα πάσχων                                    | 0.719
 34  | D5= D5 D5 D5= D5= B4-G4 B4 D5 D5= B4 D5 F4= G4 D5 C5= A4=    | ἤματί κ’εἰκοστῷ Σχερίην ἐρίβωλον ἵκοιτο,                                         | 0.744
 35  | B4= D5= C5= B4= B4-A4 F4 A4 B4= D5 B4 G4= B4 D5 B4= D5=      | Φαιήκων ἐς γαῖαν, οἳ ἀγχίθεοι γεγάασιν,                                          | 0.769
 36  | G4= G4= A4= B4 G4 G4-F4 E4 G4 G4= G4= G4= D5= G4= G4=        | οἵ κέν μιν περὶ κῆρι θεὸν ὣς τιμήσουσι,                                          | 0.764
 37  | D5= C5= A4= F4= G4= A4 D5 B4= C5= D5= D5 B4 B4-A4 C5=        | πέμψουσιν δ’ἐν νηὶ φίλην ἐς πατρίδα γαῖαν,                                       | 0.711
 38  | E4= A4= G4= D5= D5= D5 D5 B4= E4= C5-A4 C5 A4 D5= D5=        | χαλκόν τε χρυσόν τε ἅλις ἐσθῆτά τε δόντες,                                       | 0.709
 39  | E4= G4 G4 G4= G4 G4 G4= D5= A4= G4= D5= G4 G4 G4= G4=        | πόλλ’, ὅσ’ ἂν οὐδέ ποτε Τροίης ἐξήρατ’ Ὀδυσσεύς,                                 | 0.709
 40  | B4= D5 B4 D5= B4= B4-A4 B4 C5 D5= G4 E4 G4= D5 B4 B4-A4 F4=  | εἴ περ ἀπήμων ἦλθε, λαχὼν ἀπὸ ληίδος αἶσαν.                                      | 0.725
 41  | E4= G4= A4= A4-G4 G4= B4 D5 C5= D5 D5 C5= B4 G4 D5= C5=      | ὣς γάρ οἱ μοῖρ’ ἐστὶ φίλους τ’ἰδέειν καὶ ἱκέσθαι                                 | 0.759
 42  | F4-E4 A4 G4 B4= D5 B4 G4= F4 G4 B4= B4= C5= D5 G4 G4-F4 G4=  | οἶκον ἐς ὑψόροφον καὶ ἑὴν ἐς πατρίδα γαῖαν.                                      | 0.715
 43  | B4= D5 C5 D5= C5 D5 B4= A4 F4 D5= B4 G4 E4= G4 B4 D5= B4=    | ὣς ἔφατ’, οὐδ’ ἀπίθησε διάκτορος ἀργεϊφόντης.                                    | 0.772
 44  | E4= B4 D5 B4= E4 E4 E4= F4 E4 C5= A4 A4 A4= D5 A4 G4= E4=    | αὐτίκ’ ἔπειθ’ ὑπὸ ποσσὶν ἐδήσατο καλὰ πέδιλα,                                    | 0.759
 45  | C5= D5 B4 C5= D5= B4= D5 B4 D5= D5 C5 A4= G4 F4 G4= A4=      | ἀμβρόσια χρύσεια, τά μιν φέρον ἠμὲν ἐφ’ ὑγρὴν                                    | 0.740
 46  | A4= A4 B4 D5= C5 D5 D5-C5 D5 D5 A4= G4= G4-F4 G4 D5 C5= D5=  | ἠδ’ ἐπ’ ἀπείρονα γαῖαν ἅμα πνοιῇς ἀνέμοιο.                                       | 0.683
 47  | D5= D5 B4 D5= D5= F4= A4-F4 G4= D5-B4 D5= C5 A4 D5= A4=      | εἵλετο δὲ ῥάβδον, τῇ τ’ἀνδρῶν ὄμματα θέλγει,                                     | 0.732
 48  | B4-A4 B4 D5 B4= G4= B4-A4 F4 E4 B4= D5= B4= G4 B4 D5= C5=    | ὧν ἐθέλει, τοὺς δ’αὖτε καὶ ὑπνώοντας ἐγείρει.                                    | 0.686
 49  | C5= G4 D5 B4= D5 B4 B4= B4 G4 B4= C5 B4 F4= F4 G4 A4= E4=    | τὴν μετὰ χερσὶν ἔχων πέτετο κρατὺς ἀργεϊφόντης.                                  | 0.759
 50  | C5= D5 D5 B4= G4 E4 G4= A4= C5= D5 B4 D5= B4 G4 D5= B4=      | Πιερίην δ’ἐπιβὰς ἐξ αἰθέρος ἔμπεσε πόντῳ·                                        | 0.744
 51  | D5= B4 D5 B4= G4 B4 B4-A4 B4 D5 B4= D5= B4= C5 D5 B4= D5=    | σεύατ’ ἔπειτ’ ἐπὶ κῦμα λάρῳ ὄρνιθι ἐοικώς,                                       | 0.684
