# Lyresong Tabulature Format
# Title: Odyssey Book 14 for scale E4,F4,G4,A4,B4,C5,D5
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Melody | Harmony | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
# Harmony is written as a parallel voice below the melody
#

  1  | B4= A4 F4 A4= C5 D5 C5= D5 D5 C5= D5= B4-A4 G4 E4 G4= B4= | B4+D5+F4= A4+C5+E4 F4+A4+C5 A4+C5+E4= C5+E4+G4 D5+F4+A4 C5+E4+G4= D5+F4+A4 D5+F4+A4 C5+E4+G4= D5+F4+A4= B4+D5-A4+E4 G4+B4+D5 E4+G4+B4 G4+B4+D5= B4+D5+F4= | αὐτὰρ ὁ ἐκ λιμένος προσέβη τρηχεῖαν ἀταρπὸν                  | 0.738
  2  | D5-B4 G4 E4 G4= D5= G4= E4 G4 D5= B4 C5 A4-F4 A4 B4 D5= G4= | D5+F4-B4+F4 G4+B4+D5 E4+G4+B4 G4+B4+D5= D5+F4+A4= G4+B4+D5= E4+G4+B4 G4+B4+D5 D5+F4+A4= B4+D5+F4 C5+E4+G4 A4+C5-F4+C5 A4+C5+E4 B4+D5+F4 D5+F4+A4= G4+B4+D5= | χῶρον ἀν’ ὑλήεντα δι’ ἄκριας, ᾗ οἱ Ἀθήνη                     | 0.694
  3  | G4= E4 G4 A4-G4 G4 F4 A4= B4 B4 C5= G4 G4 G4= E4 G4 F4= F4= | G4+B4+D5= E4+G4+B4 G4+B4+D5 A4+C5-G4+D5 G4+B4+D5 F4+A4+C5 A4+C5+E4= B4+D5+F4 B4+D5+F4 C5+E4+G4= G4+B4+D5 G4+B4+D5 G4+B4+D5= E4+G4+B4 G4+B4+D5 F4+A4+C5= F4+A4+C5= | πέφραδε δῖον ὑφορβόν, ὅ οἱ βιότοιο μάλιστα                   | 0.757
  4  | D5= D5 A4 G4= B4= B4= B4= B4= B4 G4 B4-A4 C5 E4 E4= E4= | D5+F4+A4= D5+F4+A4 A4+C5+E4 G4+B4+D5= B4+D5+F4= B4+D5+F4= B4+D5+F4= B4+D5+F4= B4+D5+F4 G4+B4+D5 B4+D5-A4+E4 C5+E4+G4 E4+G4+B4 E4+G4+B4= E4+G4+B4= | κήδετο οἰκήων, οὓς κτήσατο δῖος Ὀδυσσεύς.                    | 0.711
  5  | C5= D5 G4 A4= B4 D5 B4= B4-A4 D5= C5 D5 D5= B4 G4 E4= G4= | C5+E4+G4= D5+F4+A4 G4+B4+D5 A4+C5+E4= B4+D5+F4 D5+F4+A4 B4+D5+F4= B4+D5-A4+E4 D5+F4+A4= C5+E4+G4 D5+F4+A4 D5+F4+A4= B4+D5+F4 G4+B4+D5 E4+G4+B4= G4+B4+D5= | τὸν δ’ἄρ’ ἐνὶ προδόμῳ εὗρ’ ἥμενον, ἔνθα οἱ αὐλὴ              | 0.716
  6  | D5= D5= B4= D5= D5= G4 E4 A4= D5= D5= D5 G4 D5= G4= | D5+F4+A4= D5+F4+A4= B4+D5+F4= D5+F4+A4= D5+F4+A4= G4+B4+D5 E4+G4+B4 A4+C5+E4= D5+F4+A4= D5+F4+A4= D5+F4+A4 G4+B4+D5 D5+F4+A4= G4+B4+D5= | ὑψηλὴ δέδμητο, περισκέπτῳ ἐνὶ χώρῳ,                          | 0.693
  7  | B4= D5= A4= B4 D5 B4= C5 D5 D5= B4 G4 E4= B4 D5 D5= B4= | B4+D5+F4= D5+F4+A4= A4+C5+E4= B4+D5+F4 D5+F4+A4 B4+D5+F4= C5+E4+G4 D5+F4+A4 D5+F4+A4= B4+D5+F4 G4+B4+D5 E4+G4+B4= B4+D5+F4 D5+F4+A4 D5+F4+A4= B4+D5+F4= | καλή τε μεγάλη τε, περίδρομος· ἥν ῥα συβώτης                 | 0.761
  8  | B4= G4= A4= G4 A4 F4= A4 B4 D5= D5 D5 D5= B4 D5 A4= E4= | B4+D5+F4= G4+B4+D5= A4+C5+E4= G4+B4+D5 A4+C5+E4 F4+A4+C5= A4+C5+E4 B4+D5+F4 D5+F4+A4= D5+F4+A4 D5+F4+A4 D5+F4+A4= B4+D5+F4 D5+F4+A4 A4+C5+E4= E4+G4+B4= | αὐτὸς δείμαθ’ ὕεσσιν ἀποιχομένοιο ἄνακτος,                   | 0.791
  9  | D5= C5= D5= D5= G4= A4= B4= D5= C5= D5 D5 C5= B4=  | D5+F4+A4= C5+E4+G4= D5+F4+A4= D5+F4+A4= G4+B4+D5= A4+C5+E4= B4+D5+F4= D5+F4+A4= C5+E4+G4= D5+F4+A4 D5+F4+A4 C5+E4+G4= B4+D5+F4= | νόσφιν δεσποίνης καὶ Λαέρταο γέροντος,                       | 0.761
 10  | D5= A4-F4 A4= D5= D5= B4 D5 A4= D5= D5= C5 C5 D5= D5= | D5+F4+A4= A4+C5-F4+C5 A4+C5+E4= D5+F4+A4= D5+F4+A4= B4+D5+F4 D5+F4+A4 A4+C5+E4= D5+F4+A4= D5+F4+A4= C5+E4+G4 C5+E4+G4 D5+F4+A4= D5+F4+A4= | ῥυτοῖσιν λάεσσι καὶ ἐθρίγκωσεν ἀχέρδῳ·                       | 0.714
 11  | B4= D5= C5= B4 D5 B4= G4 E4 F4= G4 B4 D5= B4 D5 D5= C5= | B4+D5+F4= D5+F4+A4= C5+E4+G4= B4+D5+F4 D5+F4+A4 B4+D5+F4= G4+B4+D5 E4+G4+B4 F4+A4+C5= G4+B4+D5 B4+D5+F4 D5+F4+A4= B4+D5+F4 D5+F4+A4 D5+F4+A4= C5+E4+G4= | σταυροὺς δ’ἐκτὸς ἔλασσε διαμπερὲς ἔνθα καὶ ἔνθα,             | 0.771
 12  | A4= F4= A4= D5 D5 G4= B4 D5 C5= D5 D5 A4= G4 B4 D5= A4= | A4+C5+E4= F4+A4+C5= A4+C5+E4= D5+F4+A4 D5+F4+A4 G4+B4+D5= B4+D5+F4 D5+F4+A4 C5+E4+G4= D5+F4+A4 D5+F4+A4 A4+C5+E4= G4+B4+D5 B4+D5+F4 D5+F4+A4= A4+C5+E4= | πυκνοὺς καὶ θαμέας, τὸ μέλαν δρυὸς ἀμφικεάσσας·              | 0.772
 13  | D5= D5= D5= G4= A4-F4 A4 E4 G4= A4 G4 D5= G4 D5 D5= B4= | D5+F4+A4= D5+F4+A4= D5+F4+A4= G4+B4+D5= A4+C5-F4+C5 A4+C5+E4 E4+G4+B4 G4+B4+D5= A4+C5+E4 G4+B4+D5 D5+F4+A4= G4+B4+D5 D5+F4+A4 D5+F4+A4= B4+D5+F4= | ἔντοσθεν δ’αὐλῆς συφεοὺς δυοκαίδεκα ποίει                    | 0.754
 14  | E4= D5 B4 G4= D5= G4= E4= E4= A4 A4 C5= D5 D5 D5= C5= | E4+G4+B4= D5+F4+A4 B4+D5+F4 G4+B4+D5= D5+F4+A4= G4+B4+D5= E4+G4+B4= E4+G4+B4= A4+C5+E4 A4+C5+E4 C5+E4+G4= D5+F4+A4 D5+F4+A4 D5+F4+A4= C5+E4+G4= | πλησίον ἀλλήλων, εὐνὰς συσίν· ἐν δὲ ἑκάστῳ                   | 0.697
 15  | B4= D5= C5= D5 D5 C5= A4 G4 B4= D5 B4 D5= C5 D5 C5= D5= | B4+D5+F4= D5+F4+A4= C5+E4+G4= D5+F4+A4 D5+F4+A4 C5+E4+G4= A4+C5+E4 G4+B4+D5 B4+D5+F4= D5+F4+A4 B4+D5+F4 D5+F4+A4= C5+E4+G4 D5+F4+A4 C5+E4+G4= D5+F4+A4= | πεντήκοντα σύες χαμαιευνάδες ἐρχατόωντο,                     | 0.763
 16  | D5= G4= E4= C5 D5 D5= B4= D5= D5 D5 A4= B4 D5 D5= B4= | D5+F4+A4= G4+B4+D5= E4+G4+B4= C5+E4+G4 D5+F4+A4 D5+F4+A4= B4+D5+F4= D5+F4+A4= D5+F4+A4 D5+F4+A4 A4+C5+E4= B4+D5+F4 D5+F4+A4 D5+F4+A4= B4+D5+F4= | θήλειαι τοκάδες· τοὶ δ’ἄρσενες ἐκτὸς ἴαυον,                  | 0.720
 17  | C5= D5= A4= D5 C5 A4= F4= G4= B4 D5 C5= A4 D5 B4= D5= | C5+E4+G4= D5+F4+A4= A4+C5+E4= D5+F4+A4 C5+E4+G4 A4+C5+E4= F4+A4+C5= G4+B4+D5= B4+D5+F4 D5+F4+A4 C5+E4+G4= A4+C5+E4 D5+F4+A4 B4+D5+F4= D5+F4+A4= | πολλὸν παυρότεροι· τοὺς γὰρ μινύθεσκον ἔδοντες               | 0.708
 18  | B4= D5 C5 G4= G4= G4-F4 A4 G4 A4= B4 D5 C5= D5 C5 D5= C5= | B4+D5+F4= D5+F4+A4 C5+E4+G4 G4+B4+D5= G4+B4+D5= G4+B4-F4+C5 A4+C5+E4 G4+B4+D5 A4+C5+E4= B4+D5+F4 D5+F4+A4 C5+E4+G4= D5+F4+A4 C5+E4+G4 D5+F4+A4= C5+E4+G4= | ἀντίθεοι μνηστῆρες, ἐπεὶ προΐαλλε συβώτης                    | 0.719
 19  | G4= A4= C5= A4 D5 D5= F4 A4 A4= B4 G4 G4= E4 G4 G4= F4= | G4+B4+D5= A4+C5+E4= C5+E4+G4= A4+C5+E4 D5+F4+A4 D5+F4+A4= F4+A4+C5 A4+C5+E4 A4+C5+E4= B4+D5+F4 G4+B4+D5 G4+B4+D5= E4+G4+B4 G4+B4+D5 G4+B4+D5= F4+A4+C5= | αἰεὶ ζατρεφέων σιάλων τὸν ἄριστον ἁπάντων·                   | 0.758
 20  | C5= D5 C5 D5= D5 B4 G4= E4 A4 C5= D5= B4= G4 D5 C5= D5= | C5+E4+G4= D5+F4+A4 C5+E4+G4 D5+F4+A4= D5+F4+A4 B4+D5+F4 G4+B4+D5= E4+G4+B4 A4+C5+E4 C5+E4+G4= D5+F4+A4= B4+D5+F4= G4+B4+D5 D5+F4+A4 C5+E4+G4= D5+F4+A4= | οἱ δὲ τριηκόσιοί τε καὶ ἑξήκοντα πέλοντο.                    | 0.738
 21  | F4= G4 D5 D5= D5= C5= A4 G4 A4= D5 B4 D5= G4 D5 D5= A4= | F4+A4+C5= G4+B4+D5 D5+F4+A4 D5+F4+A4= D5+F4+A4= C5+E4+G4= A4+C5+E4 G4+B4+D5 A4+C5+E4= D5+F4+A4 B4+D5+F4 D5+F4+A4= G4+B4+D5 D5+F4+A4 D5+F4+A4= A4+C5+E4= | πὰρ δὲ κύνες, θήρεσσιν ἐοικότες αἰὲν ἴαυον                   | 0.737
