# Lyresong Tabulature Format
# Title: Odyssey Book 10 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Odyssey Book 10 - 574/574 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | B4= D5 D5 C5= A4= B4-A4 F4 A4 B4= D5 C5 D5= C5 D5 B4= G4=    | Αἰολίην δ’ἐς νῆσον ἀφικόμεθ’· ἔνθα δ’ἔναιεν                                      | 0.728
  2  | D5= B4 G4 B4= D5 D5 B4= D5 B4 G4= B4 D5 B4= C5 B4 B4-A4 B4=  | Αἴολος Ἱπποτάδης, φίλος ἀθανάτοισι θεοῖσι,                                       | 0.769
  3  | E4= B4-G4 G4 G4= D5= C5= A4-F4 G4= A4 A4 C5= D5 C5 B4-G4 A4= | πλωτῇ ἐνὶ νήσῳ· πᾶσαν δέ τέ μιν πέρι τεῖχος                                      | 0.715
  4  | D5= B4 G4 D5= B4= D5= F4= A4= C5 D5 D5= C5 D5 D5= B4=        | χάλκεον ἄρρηκτον, λισσὴ δ’ἀναδέδρομε πέτρη.                                      | 0.721
  5  | B4-A4 B4= D5= C5 B4 B4-A4 F4 E4 G4= B4 D5 B4= C5 D5 B4= D5=  | τοῦ καὶ δώδεκα παῖδες ἐνὶ μεγάροις γεγάασιν,                                     | 0.730
  6  | B4= D5= B4= G4 D5 B4= A4= B4= D5 B4 D5= D5= C5= D5=          | ἓξ μὲν θυγατέρες, ἓξ δ’υἱέες ἡβώοντες·                                           | 0.702
  7  | E4= E4 B4 G4= D5 D5 B4= D5 A4 A4= D5 D5 A4-F4 C5 A4 D5= B4=  | ἔνθ’ ὅ γε θυγατέρας πόρεν υἱάσιν εἶναι ἀκοίτις.                                  | 0.746
  8  | G4= D5= D5= C5 C5 A4= D5 D5 C5= C5= D5= D5 D5 D5= D5-B4      | οἱ δ’αἰεὶ παρὰ πατρὶ φίλῳ καὶ μητέρι κεδνῇ                                       | 0.707
  9  | D5= B4= G4= G4 B4 A4= G4 D5 D5= D5 B4 D5= D5 C5 A4-F4 A4=    | δαίνυνται, παρὰ δέ σφιν ὀνείατα μυρία κεῖται,                                    | 0.759
 10  | B4= B4-A4 B4= D5 B4 B4-A4 F4 G4 B4= D5 B4 D5= C5 D5 B4= B4-A4 | κνισῆεν δέ τε δῶμα περιστεναχίζεται αὐλῇ                                         | 0.718
 11  | C5= C5 C5 F4= F4= G4-F4 F4 D5 C5= C5= A4= B4 D5 C5= C5=      | ἤματα· νύκτας δ’αὖτε παρ’ αἰδοίῃς ἀλόχοισιν                                      | 0.694
 12  | D5= C5= A4= C5 D5 B4= D5 G4 F4= A4= B4-A4 B4 D5 B4= D5=      | εὕδουσ’ ἔν τε τάπησι καὶ ἐν τρητοῖσι λέχεσσι.                                    | 0.700
 13  | C5= D5= D5-B4 D5 D5 D5= C5 D5 C5= A4= D5= D5 C5 E4= G4=      | καὶ μὲν τῶν ἱκόμεσθα πόλιν καὶ δώματα καλά.                                      | 0.696
 14  | C5-B4 D5 D5 B4= G4 A4 F4= A4 B4 G4= G4 D5 A4= C5 D5 F4= E4=  | μῆνα δὲ πάντα φίλει με καὶ ἐξερέεινεν ἕκαστα,                                    | 0.766
 15  | D5= B4 A4 A4= D5= C5= D5 D5 D5= C5= D5= D5 F4 G4= B4-G4      | Ἴλιον Ἀργείων τε νέας καὶ νόστον Ἀχαιῶν·                                         | 0.676
 16  | A4= A4 C5 G4= B4-G4 D5= A4 A4 A4= A4-F4 D5= D5 D5 B4= B4=    | καὶ μὲν ἐγὼ τῷ πάντα κατὰ μοῖραν κατέλεξα.                                       | 0.688
 17  | F4= C5 F4 D5= C5 D5 D5= A4 B4 G4= G4 G4 G4= G4 D5 G4= E4=    | ἀλλ’ ὅτε δὴ καὶ ἐγὼν ὁδὸν ᾔτεον ἠδ’ ἐκέλευον                                     | 0.779
 18  | B4= D5 B4 E4= G4 A4 D5-B4 B4 D5 D5= D5 B4 D5-B4 G4 A4 C5= D5= | πεμπέμεν, οὐδέ τι κεῖνος ἀνήνατο, τεῦχε δὲ πομπήν.                               | 0.688
 19  | D5-C5 F4 G4 B4= B4= D5= B4 G4 B4= A4 G4 B4= D5= G4= A4=      | δῶκε δέ μοι ἐκδείρας ἀσκὸν βοὸς ἐννεώροιο,                                       | 0.695
 20  | D5= C5 A4 F4= D5= B4= G4 D5 B4= C5 D5 C5= D5 D5 B4= D5=      | ἔνθα δὲ βυκτάων ἀνέμων κατέδησε κέλευθα·                                         | 0.710
 21  | C5-A4 F4= A4= B4 D5 G4= G4 D5 D5= D5= B4= A4 G4 D5= D5=      | κεῖνον γὰρ ταμίην ἀνέμων ποίησε Κρονίων,                                         | 0.715
 22  | G4= F4= C5= D5 A4 G4= B4= D5= D5 D5 D5= A4 D5 A4= A4=        | ἠμὲν παυέμεναι ἠδ’ ὀρνύμεν, ὅν κ’ἐθέλῃσι.                                        | 0.713
 23  | F4= E4 G4 E4= B4 B4 D5-B4 B4 D5 D5= D5= C5= C5 D5 D5= D5-B4  | νηὶ δ’ἐνὶ γλαφυρῇ κατέδει μέρμιθι φαεινῇ                                         | 0.705
 24  | B4= D5 D5 B4= D5 A4 G4= B4 A4 C5= D5= D5= D5 D5 A4= A4=      | ἀργυρέῃ, ἵνα μή τι παραπνεύσῃ ὀλίγον περ·                                        | 0.746
 25  | G4= F4 G4 E4= E4= A4= G4 D5 D5= B4 D5 C5= C5 D5 B4-G4 A4=    | αὐτὰρ ἐμοὶ πνοιὴν Ζεφύρου προέηκεν ἀῆναι,                                        | 0.732
 26  | D5= C5 D5 G4= G4-F4 G4= G4 A4 G4= A4= B4= C5 D5 B4= G4=      | ὄφρα φέροι νῆάς τε καὶ αὐτούς· οὐδ’ ἄρ’ ἔμελλεν                                  | 0.682
 27  | C5= D5 D5 B4= G4= B4-A4 F4 E4 G4= D5 C5 D5= B4 D5 B4= D5=    | ἐκτελέειν· αὐτῶν γὰρ ἀπωλόμεθ’ ἀφραδίῃσιν.                                       | 0.739
 28  | G4= G4-F4 G4= A4 B4 B4-A4 D5 C5 D5= D5= C5= A4 G4 G4-F4 G4=  | ἐννῆμαρ μὲν ὁμῶς πλέομεν νύκτας τε καὶ ἦμαρ,                                     | 0.690
 29  | B4-A4 B4 D5 B4= D5= C5= D5 B4 D5= B4 G4 E4= G4 D5 C5= D5=    | τῇ δεκάτῃ δ’ἤδη ἀνεφαίνετο πατρὶς ἄρουρα,                                        | 0.731
 30  | F4= A4= G4= E4 D5 D5= C5 D5 D5= G4 A4 C5= G4 D5 D5= B4=      | καὶ δὴ πυρπολέοντας ἐλεύσσομεν ἐγγὺς ἐόντας·                                     | 0.752
 31  | G4= B4 A4 B4= F4 A4 A4= G4 F4 G4= G4 G4 B4= D5= D5-C5 C5=    | ἔνθ’ ἐμὲ μὲν γλυκὺς ὕπνος ἐπέλλαβε κεκμηῶτα,                                     | 0.754
 32  | B4= B4= B4= D5 A4 F4= A4 G4 B4= B4= A4= A4 C5 D5= F4=        | αἰεὶ γὰρ πόδα νηὸς ἐνώμων, οὐδέ τῳ ἄλλῳ                                          | 0.704
 33  | B4-G4 C5 D5 D5= D5 B4 B4-G4 B4 C5 D5= D5 D5 D5= D5 F4 C5-A4 E4= | δῶχ’ ἑτάρων, ἵνα θᾶσσον ἱκοίμεθα πατρίδα γαῖαν·                                  | 0.732
 34  | C5= D5 A4 C5= C5 D5 C5= F4 G4 B4= D5= D5= B4 D5 D5= B4=      | οἱ δ’ἕταροι ἐπέεσσι πρὸς ἀλλήλους ἀγόρευον,                                      | 0.724
 35  | B4= D5 B4 A4= F4= G4= B4 D5 D5= B4 A4 D5= B4 D5 C5= D5=      | καί μ’ἔφασαν χρυσόν τε καὶ ἄργυρον οἴκαδ’ ἄγεσθαι                                | 0.751
 36  | D5-C5 D5 D5 G4= C5= C5= C5 B4 D5= C5 F4 G4= G4 G4 E4= G4=    | δῶρα παρ’ Αἰόλου μεγαλήτορος Ἱπποτάδαο.                                          | 0.719
 37  | B4-A4 C5 D5 C5= D5= B4= A4 B4 G4= E4= B4= D5 B4 D5= B4=      | ὧδε δέ τις εἴπεσκεν ἰδὼν ἐς πλησίον ἄλλον·                                       | 0.670
 38  | D5-B4 D5 D5 A4= D5 B4 B4-G4 B4 D5 D5= D5= D5= A4 C5 D5= F4=  | ὦ πόποι, ὡς ὅδε πᾶσι φίλος καὶ τίμιός ἐστιν                                      | 0.697
 39  | F4= D5= D5= D5 G4 B4= D5 D5 B4= D5= D5-B4 A4 D5 C5= C5=      | ἀνθρώποις, ὅτεών τε πόλιν καὶ γαῖαν ἵκηται.                                      | 0.713
 40  | C5= D5 A4 B4= D5= B4= D5 C5 D5= B4= D5= B4 G4 E4= B4=        | πολλὰ μὲν ἐκ Τροίης ἄγεται κειμήλια καλὰ                                         | 0.684
 41  | B4= D5 A4 A4= C5-B4 B4-A4 A4 A4 F4= A4 A4 A4= A4 D5 B4= G4=  | ληΐδος, ἡμεῖς δ’αὖτε ὁμὴν ὁδὸν ἐκτελέσαντες                                      | 0.727
 42  | D5= B4 C5 D5= D5 B4 A4= G4 E4 F4= A4= B4-A4 C5 D5 B4= G4=    | οἴκαδε νισόμεθα κενεὰς σὺν χεῖρας ἔχοντες·                                       | 0.727
