# Lyresong Tabulature Format
# Title: Odyssey Book 17 for scale E4,F4,G4,A4,B4,C5,D5
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Melody | Harmony | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
# Harmony is written as a parallel voice below the melody
#

  1  | B4-A4 B4= C5= D5 D5 C5= D5 D5 B4= G4 E4 D5= B4 G4 B4= D5= | B4+D5-A4+E4 B4+D5+F4= C5+E4+G4= D5+F4+A4 D5+F4+A4 C5+E4+G4= D5+F4+A4 D5+F4+A4 B4+D5+F4= G4+B4+D5 E4+G4+B4 D5+F4+A4= B4+D5+F4 G4+B4+D5 B4+D5+F4= D5+F4+A4= | ἦμος δ’ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,                      | 0.750
  2  | A4= E4 B4 F4= B4 B4 B4= B4 B4 D5= G4 C5 C5= C5 D5 A4= G4= | A4+C5+E4= E4+G4+B4 B4+D5+F4 F4+A4+C5= B4+D5+F4 B4+D5+F4 B4+D5+F4= B4+D5+F4 B4+D5+F4 D5+F4+A4= G4+B4+D5 C5+E4+G4 C5+E4+G4= C5+E4+G4 D5+F4+A4 A4+C5+E4= G4+B4+D5= | δὴ τότ’ ἔπειθ’ ὑπὸ ποσσὶν ἐδήσατο καλὰ πέδιλα                | 0.750
  3  | G4= D5 B4 A4= D5 B4 G4= G4 A4 A4= A4-G4 B4= D5= C5= D5= | G4+B4+D5= D5+F4+A4 B4+D5+F4 A4+C5+E4= D5+F4+A4 B4+D5+F4 G4+B4+D5= G4+B4+D5 A4+C5+E4 A4+C5+E4= A4+C5-G4+D5 B4+D5+F4= D5+F4+A4= C5+E4+G4= D5+F4+A4= | Τηλέμαχος, φίλος υἱὸς Ὀδυσσῆος θείοιο,                       | 0.743
  4  | C5= F4 C5 D5= D5 D5 D5= E4 B4 E4= A4 B4 G4= G4 E4 A4= A4= | C5+E4+G4= F4+A4+C5 C5+E4+G4 D5+F4+A4= D5+F4+A4 D5+F4+A4 D5+F4+A4= E4+G4+B4 B4+D5+F4 E4+G4+B4= A4+C5+E4 B4+D5+F4 G4+B4+D5= G4+B4+D5 E4+G4+B4 A4+C5+E4= A4+C5+E4= | εἵλετο δ’ἄλκιμον ἔγχος, ὅ οἱ παλάμηφιν ἀρήρει,               | 0.752
  5  | D5= C5 D5 C5= D5 G4 F4= A4= A4= B4 D5 B4= A4 A4 D5= C5= | D5+F4+A4= C5+E4+G4 D5+F4+A4 C5+E4+G4= D5+F4+A4 G4+B4+D5 F4+A4+C5= A4+C5+E4= A4+C5+E4= B4+D5+F4 D5+F4+A4 B4+D5+F4= A4+C5+E4 A4+C5+E4 D5+F4+A4= C5+E4+G4= | ἄστυδε ἱέμενος, καὶ ἑὸν προσέειπε συβώτην·                   | 0.714
  6  | C5= D5= D5= D5 A4 D5= D5-B4 G4= D5 D5 D5= G4 B4 D5= A4= | C5+E4+G4= D5+F4+A4= D5+F4+A4= D5+F4+A4 A4+C5+E4 D5+F4+A4= D5+F4-B4+F4 G4+B4+D5= D5+F4+A4 D5+F4+A4 D5+F4+A4= G4+B4+D5 B4+D5+F4 D5+F4+A4= A4+C5+E4= | ἄττ’, ἤτοι μὲν ἐγὼν εἶμ’ ἐς πόλιν, ὄφρα με μήτηρ             | 0.700
  7  | B4= G4 A4 A4= A4= F4= A4= A4= B4= B4= E4 B4 B4= G4= | B4+D5+F4= G4+B4+D5 A4+C5+E4 A4+C5+E4= A4+C5+E4= F4+A4+C5= A4+C5+E4= A4+C5+E4= B4+D5+F4= B4+D5+F4= E4+G4+B4 B4+D5+F4 B4+D5+F4= G4+B4+D5= | ὄψεται· οὐ γάρ μιν πρόσθεν παύσεσθαι ὀΐω                     | 0.741
  8  | G4= G4-F4 G4= B4 B4 B4-A4 G4 D5 B4= A4 G4 A4= B4 D5 C5= D5= | G4+B4+D5= G4+B4-F4+C5 G4+B4+D5= B4+D5+F4 B4+D5+F4 B4+D5-A4+E4 G4+B4+D5 D5+F4+A4 B4+D5+F4= A4+C5+E4 G4+B4+D5 A4+C5+E4= B4+D5+F4 D5+F4+A4 C5+E4+G4= D5+F4+A4= | κλαυθμοῦ τε στυγεροῖο γόοιό τε δακρυόεντος,                  | 0.712
  9  | G4= G4= G4= G4 D5 G4= G4 G4 G4= G4= C5-A4 A4 A4 D5= E4= | G4+B4+D5= G4+B4+D5= G4+B4+D5= G4+B4+D5 D5+F4+A4 G4+B4+D5= G4+B4+D5 G4+B4+D5 G4+B4+D5= G4+B4+D5= C5+E4-A4+E4 A4+C5+E4 A4+C5+E4 D5+F4+A4= E4+G4+B4= | πρίν γ’αὐτόν με ἴδηται· ἀτὰρ σοί γ’ὦδ’ ἐπιτέλλω.             | 0.690
 10  | C5= D5-B4 B4= D5= B4= D5 D5 D5= D5 C5 D5= F4 A4 D5-B4 G4= | C5+E4+G4= D5+F4-B4+F4 B4+D5+F4= D5+F4+A4= B4+D5+F4= D5+F4+A4 D5+F4+A4 D5+F4+A4= D5+F4+A4 C5+E4+G4 D5+F4+A4= F4+A4+C5 A4+C5+E4 D5+F4-B4+F4 G4+B4+D5= | τὸν ξεῖνον δύστηνον ἄγ’ ἐς πόλιν, ὄφρ’ ἂν ἐκεῖθι             | 0.749
