# Lyresong Tabulature Format
# Title: Iliad Book 19 for scale E4,F4,G4,A4,B4,C5,D5
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Melody | Harmony | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
# Harmony is written as a parallel voice below the melody
#

  1  | D5= B4= B4= G4 B4 E4= A4 F4 A4= E4 G4 B4-A4 A4 A4 C5= B4= | D5+F4+A4= B4+D5+F4= B4+D5+F4= G4+B4+D5 B4+D5+F4 E4+G4+B4= A4+C5+E4 F4+A4+C5 A4+C5+E4= E4+G4+B4 G4+B4+D5 B4+D5-A4+E4 A4+C5+E4 A4+C5+E4 C5+E4+G4= B4+D5+F4= | Ἠὼς μὲν κροκόπεπλος ἀπ’ Ὠκεανοῖο ῥοάων                       | 0.726
  2  | D5= A4 B4 B4= A4 D5 C5= D5 D5 C5= D5 C5 G4= G4 G4 G4-F4 A4= | D5+F4+A4= A4+C5+E4 B4+D5+F4 B4+D5+F4= A4+C5+E4 D5+F4+A4 C5+E4+G4= D5+F4+A4 D5+F4+A4 C5+E4+G4= D5+F4+A4 C5+E4+G4 G4+B4+D5= G4+B4+D5 G4+B4+D5 G4+B4-F4+C5 A4+C5+E4= | ὄρνυθ’, ἵν’ ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν·             | 0.753
  3  | F4= G4= A4-F4 C5 D5 B4= E4 B4 D5-B4 D5 D5 C5-A4 D5 D5 D5= A4= | F4+A4+C5= G4+B4+D5= A4+C5-F4+C5 C5+E4+G4 D5+F4+A4 B4+D5+F4= E4+G4+B4 B4+D5+F4 D5+F4-B4+F4 D5+F4+A4 D5+F4+A4 C5+E4-A4+E4 D5+F4+A4 D5+F4+A4 D5+F4+A4= A4+C5+E4= | ἣ δ’ἐς νῆας ἵκανε θεοῦ πάρα δῶρα φέρουσα.                    | 0.723
  4  | D5-B4 G4 B4 G4= D5= D5= A4 B4 D5= A4 C5 A4= D5 D5 D5= D5= | D5+F4-B4+F4 G4+B4+D5 B4+D5+F4 G4+B4+D5= D5+F4+A4= D5+F4+A4= A4+C5+E4 B4+D5+F4 D5+F4+A4= A4+C5+E4 C5+E4+G4 A4+C5+E4= D5+F4+A4 D5+F4+A4 D5+F4+A4= D5+F4+A4= | εὗρε δὲ Πατρόκλῳ περικείμενον ὃν φίλον υἱὸν                  | 0.727
  5  | D5= B4= G4= B4 D5 B4= C5 D5 C5= D5= B4= D5 G4 B4-A4 F4= | D5+F4+A4= B4+D5+F4= G4+B4+D5= B4+D5+F4 D5+F4+A4 B4+D5+F4= C5+E4+G4 D5+F4+A4 C5+E4+G4= D5+F4+A4= B4+D5+F4= D5+F4+A4 G4+B4+D5 B4+D5-A4+E4 F4+A4+C5= | κλαίοντα λιγέως· πολέες δ’ἀμφ’ αὐτὸν ἑταῖροι                 | 0.697
  6  | D5= G4= B4= A4= C5-A4 F4 D5 D5= D5 D5 B4-G4 G4 G4 D5= D5= | D5+F4+A4= G4+B4+D5= B4+D5+F4= A4+C5+E4= C5+E4-A4+E4 F4+A4+C5 D5+F4+A4 D5+F4+A4= D5+F4+A4 D5+F4+A4 B4+D5-G4+D5 G4+B4+D5 G4+B4+D5 D5+F4+A4= D5+F4+A4= | μύρονθ’· ἣ δ’ἐν τοῖσι παρίστατο δῖα θεάων,                   | 0.710
  7  | B4= D5 D5 A4= C5-A4 G4= A4 D5 D5= D5 D5 F4= A4 D5 B4= E4= | B4+D5+F4= D5+F4+A4 D5+F4+A4 A4+C5+E4= C5+E4-A4+E4 G4+B4+D5= A4+C5+E4 D5+F4+A4 D5+F4+A4= D5+F4+A4 D5+F4+A4 F4+A4+C5= A4+C5+E4 D5+F4+A4 B4+D5+F4= E4+G4+B4= | ἔν τ’ἄρα οἱ φῦ χειρὶ ἔπος τ’ἔφατ’ ἔκ τ’ὀνόμαζε·              | 0.733
  8  | D5= F4 G4 E4= C5-A4 B4= D5 D5 D5= C5 C5 D5= D5 D5 G4= G4= | D5+F4+A4= F4+A4+C5 G4+B4+D5 E4+G4+B4= C5+E4-A4+E4 B4+D5+F4= D5+F4+A4 D5+F4+A4 D5+F4+A4= C5+E4+G4 C5+E4+G4 D5+F4+A4= D5+F4+A4 D5+F4+A4 G4+B4+D5= G4+B4+D5= | τέκνον ἐμὸν τοῦτον μὲν ἐάσομεν ἀχνύμενοί περ                 | 0.730
  9  | B4-G4 F4 E4 F4= A4= D5-B4 C5 C5 D5-B4 A4 D5 D5= B4 B4 D5= D5= | B4+D5-G4+D5 F4+A4+C5 E4+G4+B4 F4+A4+C5= A4+C5+E4= D5+F4-B4+F4 C5+E4+G4 C5+E4+G4 D5+F4-B4+F4 A4+C5+E4 D5+F4+A4 D5+F4+A4= B4+D5+F4 B4+D5+F4 D5+F4+A4= D5+F4+A4= | κεῖσθαι, ἐπεὶ δὴ πρῶτα θεῶν ἰότητι δαμάσθη·                  | 0.688
 10  | D5= C5= D5= D5= C5= D5 D5 B4= A4 B4 D5= C5 D5 D5= G4= | D5+F4+A4= C5+E4+G4= D5+F4+A4= D5+F4+A4= C5+E4+G4= D5+F4+A4 D5+F4+A4 B4+D5+F4= A4+C5+E4 B4+D5+F4 D5+F4+A4= C5+E4+G4 D5+F4+A4 D5+F4+A4= G4+B4+D5= | τύνη δ’Ἡφαίστοιο πάρα κλυτὰ τεύχεα δέξο                      | 0.732
 11  | C5= A4 G4 B4-A4 F4= G4= A4 C5 D5= D5= B4= D5 D5 B4= G4= | C5+E4+G4= A4+C5+E4 G4+B4+D5 B4+D5-A4+E4 F4+A4+C5= G4+B4+D5= A4+C5+E4 C5+E4+G4 D5+F4+A4= D5+F4+A4= B4+D5+F4= D5+F4+A4 D5+F4+A4 B4+D5+F4= G4+B4+D5= | καλὰ μάλ’, οἷ’ οὔ πώ τις ἀνὴρ ὤμοισι φόρησεν.                | 0.706
