# Lyresong Tabulature Format
# Title: Odyssey Book 20 for scale E4,F4,G4,A4,B4,C5,D5
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Melody | Harmony | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
# Harmony is written as a parallel voice below the melody
#

  1  | G4= B4 G4 B4= B4 D5 B4= G4= D5= C5 C5 A4-F4 F4 B4 B4= D5= | G4+B4+D5= B4+D5+F4 G4+B4+D5 B4+D5+F4= B4+D5+F4 D5+F4+A4 B4+D5+F4= G4+B4+D5= D5+F4+A4= C5+E4+G4 C5+E4+G4 A4+C5-F4+C5 F4+A4+C5 B4+D5+F4 B4+D5+F4= D5+F4+A4= | αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς·                   | 0.713
  2  | A4= C5 D5 D5= G4= F4= F4 D5 D5= D5 C5 D5= G4 D5 D5= B4= | A4+C5+E4= C5+E4+G4 D5+F4+A4 D5+F4+A4= G4+B4+D5= F4+A4+C5= F4+A4+C5 D5+F4+A4 D5+F4+A4= D5+F4+A4 C5+E4+G4 D5+F4+A4= G4+B4+D5 D5+F4+A4 D5+F4+A4= B4+D5+F4= | κὰμ μὲν ἀδέψητον βοέην στόρεσ’, αὐτὰρ ὕπερθεν                | 0.736
  3  | D5= C5 D5 G4= B4 D5 B4= D5= B4= D5= B4= A4 F4 A4= B4= | D5+F4+A4= C5+E4+G4 D5+F4+A4 G4+B4+D5= B4+D5+F4 D5+F4+A4 B4+D5+F4= D5+F4+A4= B4+D5+F4= D5+F4+A4= B4+D5+F4= A4+C5+E4 F4+A4+C5 A4+C5+E4= B4+D5+F4= | κώεα πόλλ’ ὀΐων, τοὺς ἱρεύεσκον Ἀχαιοί·                      | 0.728
  4  | G4= F4 C5 G4= G4 B4 G4= A4-G4 B4= D5 D5 A4= A4= C5= G4= | G4+B4+D5= F4+A4+C5 C5+E4+G4 G4+B4+D5= G4+B4+D5 B4+D5+F4 G4+B4+D5= A4+C5-G4+D5 B4+D5+F4= D5+F4+A4 D5+F4+A4 A4+C5+E4= A4+C5+E4= C5+E4+G4= G4+B4+D5= | Εὐρυνόμη δ’ἄρ’ ἐπὶ χλαῖναν βάλε κοιμηθέντι.                  | 0.704
  5  | C5= D5 B4 C5= D5= B4-A4 F4 E4 G4= B4 D5 B4= D5 B4 D5= B4-A4 | C5+E4+G4= D5+F4+A4 B4+D5+F4 C5+E4+G4= D5+F4+A4= B4+D5-A4+E4 F4+A4+C5 E4+G4+B4 G4+B4+D5= B4+D5+F4 D5+F4+A4 B4+D5+F4= D5+F4+A4 B4+D5+F4 D5+F4+A4= B4+D5-A4+E4 | ἔνθ’ Ὀδυσεὺς μνηστῆρσι κακὰ φρονέων ἐνὶ θυμῷ                 | 0.725
  6  | B4-G4 E4= G4= B4 D5 D5= D5= A4= F4 D5 C5= C5 A4 B4-G4 D5= | B4+D5-G4+D5 E4+G4+B4= G4+B4+D5= B4+D5+F4 D5+F4+A4 D5+F4+A4= D5+F4+A4= A4+C5+E4= F4+A4+C5 D5+F4+A4 C5+E4+G4= C5+E4+G4 A4+C5+E4 B4+D5-G4+D5 D5+F4+A4= | κεῖτ’ ἐγρηγορόων· ταὶ δ’ἐκ μεγάροιο γυναῖκες                 | 0.699
  7  | D5= D5 C5 D5= D5= C5-A4 F4 A4 B4= D5= B4= B4 D5 G4= B4= | D5+F4+A4= D5+F4+A4 C5+E4+G4 D5+F4+A4= D5+F4+A4= C5+E4-A4+E4 F4+A4+C5 A4+C5+E4 B4+D5+F4= D5+F4+A4= B4+D5+F4= B4+D5+F4 D5+F4+A4 G4+B4+D5= B4+D5+F4= | ἤϊσαν, αἳ μνηστῆρσιν ἐμισγέσκοντο πάρος περ,                 | 0.715
  8  | C5= D5= A4= D5 D5 D5= D5 C5 D5= C5 D5 B4= B4 D5 B4= G4= | C5+E4+G4= D5+F4+A4= A4+C5+E4= D5+F4+A4 D5+F4+A4 D5+F4+A4= D5+F4+A4 C5+E4+G4 D5+F4+A4= C5+E4+G4 D5+F4+A4 B4+D5+F4= B4+D5+F4 D5+F4+A4 B4+D5+F4= G4+B4+D5= | ἀλλήλῃσι γέλω τε καὶ εὐφροσύνην παρέχουσαι.                  | 0.755
  9  | A4-G4 B4= B4= G4 E4 G4= G4 F4 F4= A4= A4= A4 C5 E4= A4= | A4+C5-G4+D5 B4+D5+F4= B4+D5+F4= G4+B4+D5 E4+G4+B4 G4+B4+D5= G4+B4+D5 F4+A4+C5 F4+A4+C5= A4+C5+E4= A4+C5+E4= A4+C5+E4 C5+E4+G4 E4+G4+B4= A4+C5+E4= | τοῦ δ’ὠρίνετο θυμὸς ἐνὶ στήθεσσι φίλοισι·                    | 0.705
 10  | B4= B4 B4 B4= D5= B4= A4 F4 G4= D5 B4 G4= B4 B4 G4= B4= | B4+D5+F4= B4+D5+F4 B4+D5+F4 B4+D5+F4= D5+F4+A4= B4+D5+F4= A4+C5+E4 F4+A4+C5 G4+B4+D5= D5+F4+A4 B4+D5+F4 G4+B4+D5= B4+D5+F4 B4+D5+F4 G4+B4+D5= B4+D5+F4= | πολλὰ δὲ μερμήριζε κατὰ φρένα καὶ κατὰ θυμόν,                | 0.747
 11  | F4= E4 G4 B4= D5= B4= D5 B4 B4= D5= A4= G4 E4 D5= D5= | F4+A4+C5= E4+G4+B4 G4+B4+D5 B4+D5+F4= D5+F4+A4= B4+D5+F4= D5+F4+A4 B4+D5+F4 B4+D5+F4= D5+F4+A4= A4+C5+E4= G4+B4+D5 E4+G4+B4 D5+F4+A4= D5+F4+A4= | ἠὲ μεταΐξας θάνατον τεύξειεν ἑκάστῃ,                         | 0.676
 12  | A4-F4 G4 G4 B4-G4 A4= D5-B4 A4 A4 A4= B4 D5 C5= A4 A4 D5-B4 E4= | A4+C5-F4+C5 G4+B4+D5 G4+B4+D5 B4+D5-G4+D5 A4+C5+E4= D5+F4-B4+F4 A4+C5+E4 A4+C5+E4 A4+C5+E4= B4+D5+F4 D5+F4+A4 C5+E4+G4= A4+C5+E4 A4+C5+E4 D5+F4-B4+F4 E4+G4+B4= | ἦ ἔτ’ ἐῷ μνηστῆρσιν ὑπερφιάλοισι μιγῆναι                     | 0.713
 13  | D5= B4 D5 G4= F4 F4 E4= E4 E4 E4= E4 A4 A4= E4 A4 C5= C5= | D5+F4+A4= B4+D5+F4 D5+F4+A4 G4+B4+D5= F4+A4+C5 F4+A4+C5 E4+G4+B4= E4+G4+B4 E4+G4+B4 E4+G4+B4= E4+G4+B4 A4+C5+E4 A4+C5+E4= E4+G4+B4 A4+C5+E4 C5+E4+G4= C5+E4+G4= | ὕστατα καὶ πύματα, κραδίη δέ οἱ ἔνδον ὑλάκτει.               | 0.794
 14  | A4= B4 D5 A4= A4 A4 C5-B4 A4 A4 A4= G4 D5 F4= A4 A4 B4-A4 A4= | A4+C5+E4= B4+D5+F4 D5+F4+A4 A4+C5+E4= A4+C5+E4 A4+C5+E4 C5+E4-B4+F4 A4+C5+E4 A4+C5+E4 A4+C5+E4= G4+B4+D5 D5+F4+A4 F4+A4+C5= A4+C5+E4 A4+C5+E4 B4+D5-A4+E4 A4+C5+E4= | ὡς δὲ κύων ἀμαλῇσι περὶ σκυλάκεσσι βεβῶσα                    | 0.731
 15  | G4= B4= B4= D5= B4= B4 D5 D5= D5 A4 A4= A4 D5 C5= F4= | G4+B4+D5= B4+D5+F4= B4+D5+F4= D5+F4+A4= B4+D5+F4= B4+D5+F4 D5+F4+A4 D5+F4+A4= D5+F4+A4 A4+C5+E4 A4+C5+E4= A4+C5+E4 D5+F4+A4 C5+E4+G4= F4+A4+C5= | ἄνδρ’ ἀγνοιήσασ’ ὑλάει μέμονέν τε μάχεσθαι,                  | 0.769
 16  | G4= D5 A4-G4 G4= E4 G4 A4= F4 B4 F4= G4 B4 G4= C5 C5 C5= G4= | G4+B4+D5= D5+F4+A4 A4+C5-G4+D5 G4+B4+D5= E4+G4+B4 G4+B4+D5 A4+C5+E4= F4+A4+C5 B4+D5+F4 F4+A4+C5= G4+B4+D5 B4+D5+F4 G4+B4+D5= C5+E4+G4 C5+E4+G4 C5+E4+G4= G4+B4+D5= | ὥς ῥα τοῦ ἔνδον ὑλάκτει ἀγαιομένου κακὰ ἔργα·                | 0.754
 17  | G4-F4 A4= B4= D5= C5= D5 D5 C5= G4= D5= C5 D5 D5= C5= | G4+B4-F4+C5 A4+C5+E4= B4+D5+F4= D5+F4+A4= C5+E4+G4= D5+F4+A4 D5+F4+A4 C5+E4+G4= G4+B4+D5= D5+F4+A4= C5+E4+G4 D5+F4+A4 D5+F4+A4= C5+E4+G4= | στῆθος δὲ πλήξας κραδίην ἠνίπαπε μύθῳ·                       | 0.719
 18  | B4= G4 E4 G4= G4 A4 A4= B4= B4= B4 B4 C5= F4 F4 F4= F4= | B4+D5+F4= G4+B4+D5 E4+G4+B4 G4+B4+D5= G4+B4+D5 A4+C5+E4 A4+C5+E4= B4+D5+F4= B4+D5+F4= B4+D5+F4 B4+D5+F4 C5+E4+G4= F4+A4+C5 F4+A4+C5 F4+A4+C5= F4+A4+C5= | τέτλαθι δή, κραδίη· καὶ κύντερον ἄλλο ποτ’ ἔτλης.            | 0.730
 19  | D5= B4 G4 B4-A4 D5 B4 D5= D5 C5 D5= B4 D5 D5= C5 D5 D5= B4= | D5+F4+A4= B4+D5+F4 G4+B4+D5 B4+D5-A4+E4 D5+F4+A4 B4+D5+F4 D5+F4+A4= D5+F4+A4 C5+E4+G4 D5+F4+A4= B4+D5+F4 D5+F4+A4 D5+F4+A4= C5+E4+G4 D5+F4+A4 D5+F4+A4= B4+D5+F4= | ἤματι τῷ ὅτε μοι μένος ἄσχετος ἤσθιε Κύκλωψ                  | 0.733
 20  | B4= D5= D5= D5 D5 B4= B4 B4 D5= B4= D5= C5 A4 A4-F4 A4= | B4+D5+F4= D5+F4+A4= D5+F4+A4= D5+F4+A4 D5+F4+A4 B4+D5+F4= B4+D5+F4 B4+D5+F4 D5+F4+A4= B4+D5+F4= D5+F4+A4= C5+E4+G4 A4+C5+E4 A4+C5-F4+C5 A4+C5+E4= | ἰφθίμους ἑτάρους· σὺ δ’ἐτόλμας, ὄφρα σε μῆτις                | 0.718
 21  | A4= D5 D5 B4= D5= G4= G4 A4 A4= D5 D5 G4= D5 D5 C5= E4= | A4+C5+E4= D5+F4+A4 D5+F4+A4 B4+D5+F4= D5+F4+A4= G4+B4+D5= G4+B4+D5 A4+C5+E4 A4+C5+E4= D5+F4+A4 D5+F4+A4 G4+B4+D5= D5+F4+A4 D5+F4+A4 C5+E4+G4= E4+G4+B4= | ἐξάγαγ’ ἐξ ἄντροιο ὀϊόμενον θανέεσθαι.                       | 0.726
 22  | A4= C5 C5 A4= C5= C5= C5 G4 E4= G4 G4 F4= G4 G4 G4-F4 B4= | A4+C5+E4= C5+E4+G4 C5+E4+G4 A4+C5+E4= C5+E4+G4= C5+E4+G4= C5+E4+G4 G4+B4+D5 E4+G4+B4= G4+B4+D5 G4+B4+D5 F4+A4+C5= G4+B4+D5 G4+B4+D5 G4+B4-F4+C5 B4+D5+F4= | ὣς ἔφατ’, ἐν στήθεσσι καθαπτόμενος φίλον ἦτορ·               | 0.735
 23  | G4-F4 G4 G4 G4= D5= C5= D5 D5 B4= D5 G4 A4= G4= G4-F4 G4= | G4+B4-F4+C5 G4+B4+D5 G4+B4+D5 G4+B4+D5= D5+F4+A4= C5+E4+G4= D5+F4+A4 D5+F4+A4 B4+D5+F4= D5+F4+A4 G4+B4+D5 A4+C5+E4= G4+B4+D5= G4+B4-F4+C5 G4+B4+D5= | τῷ δὲ μάλ’ ἐν πείσῃ κραδίη μένε τετληυῖα                     | 0.712
 24  | G4= E4 G4 F4= G4 E4 F4= F4 E4 D5= C5 D5 D5= G4 A4 B4= E4= | G4+B4+D5= E4+G4+B4 G4+B4+D5 F4+A4+C5= G4+B4+D5 E4+G4+B4 F4+A4+C5= F4+A4+C5 E4+G4+B4 D5+F4+A4= C5+E4+G4 D5+F4+A4 D5+F4+A4= G4+B4+D5 A4+C5+E4 B4+D5+F4= E4+G4+B4= | νωλεμέως· ἀτὰρ αὐτὸς ἑλίσσετο ἔνθα καὶ ἔνθα.                 | 0.758
 25  | F4= C5 G4 D5= D5 C5 G4= G4 B4 G4= D5 B4 E4= F4 C5 C5= A4= | F4+A4+C5= C5+E4+G4 G4+B4+D5 D5+F4+A4= D5+F4+A4 C5+E4+G4 G4+B4+D5= G4+B4+D5 B4+D5+F4 G4+B4+D5= D5+F4+A4 B4+D5+F4 E4+G4+B4= F4+A4+C5 C5+E4+G4 C5+E4+G4= A4+C5+E4= | ὡς δ’ὅτε γαστέρ’ ἀνὴρ πολέος πυρὸς αἰθομένοιο,               | 0.765
 26  | D5= D5= D5= D5= D5= F4 F4 D5= G4 A4 D5= C5 C5 D5= B4= | D5+F4+A4= D5+F4+A4= D5+F4+A4= D5+F4+A4= D5+F4+A4= F4+A4+C5 F4+A4+C5 D5+F4+A4= G4+B4+D5 A4+C5+E4 D5+F4+A4= C5+E4+G4 C5+E4+G4 D5+F4+A4= B4+D5+F4= | ἐμπλείην κνίσης τε καὶ αἵματος, ἔνθα καὶ ἔνθα                | 0.738
