# Lyresong Tabulature Format
# Title: Odyssey Book 23 for scale E4,F4,G4,A4,B4,C5,D5
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Melody | Harmony | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
# Harmony is written as a parallel voice below the melody
#

  1  | C5= D5= B4= G4 E4 B4-A4 F4 A4 D5= C5 D5 B4= C5 D5 C5= D5= | C5+E4+G4= D5+F4+A4= B4+D5+F4= G4+B4+D5 E4+G4+B4 B4+D5-A4+E4 F4+A4+C5 A4+C5+E4 D5+F4+A4= C5+E4+G4 D5+F4+A4 B4+D5+F4= C5+E4+G4 D5+F4+A4 C5+E4+G4= D5+F4+A4= | γρηῢς δ’εἰς ὑπερῷ’ ἀνεβήσετο καγχαλόωσα,                     | 0.723
  2  | C5= C5= A4= C5 D5 E4= E4 A4 G4= G4 E4 E4= E4 E4 B4= E4= | C5+E4+G4= C5+E4+G4= A4+C5+E4= C5+E4+G4 D5+F4+A4 E4+G4+B4= E4+G4+B4 A4+C5+E4 G4+B4+D5= G4+B4+D5 E4+G4+B4 E4+G4+B4= E4+G4+B4 E4+G4+B4 B4+D5+F4= E4+G4+B4= | δεσποίνῃ ἐρέουσα φίλον πόσιν ἔνδον ἐόντα·                    | 0.756
  3  | D5= C5 D5 B4= D5= B4= D5 D5 B4= G4 E4 A4= D5= B4= C5= | D5+F4+A4= C5+E4+G4 D5+F4+A4 B4+D5+F4= D5+F4+A4= B4+D5+F4= D5+F4+A4 D5+F4+A4 B4+D5+F4= G4+B4+D5 E4+G4+B4 A4+C5+E4= D5+F4+A4= B4+D5+F4= C5+E4+G4= | γούνατα δ’ἐρρώσαντο, πόδες δ’ὑπερικταίνοντο.                 | 0.704
  4  | C5-A4 D5 D5 D5= D5 D5 C5-A4 B4= E4= G4= A4-F4 C5 D5 D5= C5= | C5+E4-A4+E4 D5+F4+A4 D5+F4+A4 D5+F4+A4= D5+F4+A4 D5+F4+A4 C5+E4-A4+E4 B4+D5+F4= E4+G4+B4= G4+B4+D5= A4+C5-F4+C5 C5+E4+G4 D5+F4+A4 D5+F4+A4= C5+E4+G4= | στῆ δ’ἄρ’ ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν·            | 0.736
  5  | C5= A4 E4 E4= B4 D5 D5= G4 B4 F4= C5 B4 C5= A4 B4 A4= A4= | C5+E4+G4= A4+C5+E4 E4+G4+B4 E4+G4+B4= B4+D5+F4 D5+F4+A4 D5+F4+A4= G4+B4+D5 B4+D5+F4 F4+A4+C5= C5+E4+G4 B4+D5+F4 C5+E4+G4= A4+C5+E4 B4+D5+F4 A4+C5+E4= A4+C5+E4= | ἔγρεο, Πηνελόπεια, φίλον τέκος, ὄφρα ἴδηαι                   | 0.750
  6  | A4= G4= G4-F4 G4 F4 F4-E4 A4 B4 D5= B4 C5 D5= C5 D5 D5= C5= | A4+C5+E4= G4+B4+D5= G4+B4-F4+C5 G4+B4+D5 F4+A4+C5 F4+A4-E4+B4 A4+C5+E4 B4+D5+F4 D5+F4+A4= B4+D5+F4 C5+E4+G4 D5+F4+A4= C5+E4+G4 D5+F4+A4 D5+F4+A4= C5+E4+G4= | ὀφθαλμοῖσι τεοῖσι τά τ’ἔλδεαι ἤματα πάντα.                   | 0.714
  7  | A4-G4 A4 B4 C5= A4= A4-G4 A4 B4 D5= A4 A4 G4= G4 F4 E4= F4= | A4+C5-G4+D5 A4+C5+E4 B4+D5+F4 C5+E4+G4= A4+C5+E4= A4+C5-G4+D5 A4+C5+E4 B4+D5+F4 D5+F4+A4= A4+C5+E4 A4+C5+E4 G4+B4+D5= G4+B4+D5 F4+A4+C5 E4+G4+B4= F4+A4+C5= | ἦλθ’ Ὀδυσεὺς καὶ οἶκον ἱκάνεται, ὀψέ περ ἐλθών.              | 0.717
  8  | A4= A4-G4 B4= D5= B4= A4 B4 D5= C5 D5 C5= G4= G4-F4 G4= | A4+C5+E4= A4+C5-G4+D5 B4+D5+F4= D5+F4+A4= B4+D5+F4= A4+C5+E4 B4+D5+F4 D5+F4+A4= C5+E4+G4 D5+F4+A4 C5+E4+G4= G4+B4+D5= G4+B4-F4+C5 G4+B4+D5= | μνηστῆρας δ’ἔκτεινεν ἀγήνορας, οἵ θ’ἑὸν οἶκον                | 0.723
  9  | D5= C5= A4= C5= D5= B4 D5 B4= D5 D5 B4= D5 G4 B4-A4 B4= | D5+F4+A4= C5+E4+G4= A4+C5+E4= C5+E4+G4= D5+F4+A4= B4+D5+F4 D5+F4+A4 B4+D5+F4= D5+F4+A4 D5+F4+A4 B4+D5+F4= D5+F4+A4 G4+B4+D5 B4+D5-A4+E4 B4+D5+F4= | κήδεσκον καὶ κτήματ’ ἔδον βιόωντό τε παῖδα.                  | 0.731
 10  | F4= A4-F4 G4= D5 D5 B4= G4 B4 D5= D5= A4= D5 D5 G4= E4= | F4+A4+C5= A4+C5-F4+C5 G4+B4+D5= D5+F4+A4 D5+F4+A4 B4+D5+F4= G4+B4+D5 B4+D5+F4 D5+F4+A4= D5+F4+A4= A4+C5+E4= D5+F4+A4 D5+F4+A4 G4+B4+D5= E4+G4+B4= | τὴν δ’αὖτε προσέειπε περίφρων Πηνελόπεια·                    | 0.717
 11  | A4-F4 G4 D5 D5= D5= F4= A4 E4 B4= D5 C5 A4= A4 D5 D5= A4= | A4+C5-F4+C5 G4+B4+D5 D5+F4+A4 D5+F4+A4= D5+F4+A4= F4+A4+C5= A4+C5+E4 E4+G4+B4 B4+D5+F4= D5+F4+A4 C5+E4+G4 A4+C5+E4= A4+C5+E4 D5+F4+A4 D5+F4+A4= A4+C5+E4= | μαῖα φίλη, μάργην σε θεοὶ θέσαν, οἵ τε δύνανται              | 0.725
 12  | C5= G4 B4 D5= C5-B4 D5= B4 G4 G4= E4 F4 A4= D5 D5 D5= C5= | C5+E4+G4= G4+B4+D5 B4+D5+F4 D5+F4+A4= C5+E4-B4+F4 D5+F4+A4= B4+D5+F4 G4+B4+D5 G4+B4+D5= E4+G4+B4 F4+A4+C5 A4+C5+E4= D5+F4+A4 D5+F4+A4 D5+F4+A4= C5+E4+G4= | ἄφρονα ποιῆσαι καὶ ἐπίφρονά περ μάλ’ ἐόντα,                  | 0.727
 13  | A4= A4 A4 C5= C5 C5 G4= B4 F4 A4= C5 C5 G4= G4 D5 A4= A4= | A4+C5+E4= A4+C5+E4 A4+C5+E4 C5+E4+G4= C5+E4+G4 C5+E4+G4 G4+B4+D5= B4+D5+F4 F4+A4+C5 A4+C5+E4= C5+E4+G4 C5+E4+G4 G4+B4+D5= G4+B4+D5 D5+F4+A4 A4+C5+E4= A4+C5+E4= | καί τε χαλιφρονέοντα σαοφροσύνης ἐπέβησαν·                   | 0.766
 14  | B4= C5 D5 D5= A4= F4= A4= A4= D5 D5 D5= D5 A4 D5-B4 G4= | B4+D5+F4= C5+E4+G4 D5+F4+A4 D5+F4+A4= A4+C5+E4= F4+A4+C5= A4+C5+E4= A4+C5+E4= D5+F4+A4 D5+F4+A4 D5+F4+A4= D5+F4+A4 A4+C5+E4 D5+F4-B4+F4 G4+B4+D5= | οἵ σέ περ ἔβλαψαν· πρὶν δὲ φρένας αἰσίμη ἦσθα.               | 0.716
 15  | D5= B4 G4 B4= D5= C5= D5 F4 A4= D5 B4 G4= B4 D5 B4= G4= | D5+F4+A4= B4+D5+F4 G4+B4+D5 B4+D5+F4= D5+F4+A4= C5+E4+G4= D5+F4+A4 F4+A4+C5 A4+C5+E4= D5+F4+A4 B4+D5+F4 G4+B4+D5= B4+D5+F4 D5+F4+A4 B4+D5+F4= G4+B4+D5= | τίπτε με λωβεύεις πολυπενθέα θυμὸν ἔχουσαν                   | 0.732
 16  | C5-A4 C5 G4 B4= D5 D5 D5= D5 D5 B4= D5= D5= D5 A4 D5= B4= | C5+E4-A4+E4 C5+E4+G4 G4+B4+D5 B4+D5+F4= D5+F4+A4 D5+F4+A4 D5+F4+A4= D5+F4+A4 D5+F4+A4 B4+D5+F4= D5+F4+A4= D5+F4+A4= D5+F4+A4 A4+C5+E4 D5+F4+A4= B4+D5+F4= | ταῦτα παρὲξ ἐρέουσα καὶ ἐξ ὕπνου μ’ἀνεγείρεις                | 0.738
 17  | G4= C5 C5 C5= C5 D5 B4= D5 D5 C5= D5 B4 D5= A4 E4 D5= C5= | G4+B4+D5= C5+E4+G4 C5+E4+G4 C5+E4+G4= C5+E4+G4 D5+F4+A4 B4+D5+F4= D5+F4+A4 D5+F4+A4 C5+E4+G4= D5+F4+A4 B4+D5+F4 D5+F4+A4= A4+C5+E4 E4+G4+B4 D5+F4+A4= C5+E4+G4= | ἡδέος, ὅς μ’ἐπέδησε φίλα βλέφαρ’ ἀμφικαλύψας;                | 0.758
 18  | C5= D5= B4= D5= D5= C5 D5 D5= B4 G4 F4= B4-A4 C5 A4= C5= | C5+E4+G4= D5+F4+A4= B4+D5+F4= D5+F4+A4= D5+F4+A4= C5+E4+G4 D5+F4+A4 D5+F4+A4= B4+D5+F4 G4+B4+D5 F4+A4+C5= B4+D5-A4+E4 C5+E4+G4 A4+C5+E4= C5+E4+G4= | οὐ γάρ πω τοιόνδε κατέδραθον, ἐξ οὗ Ὀδυσσεὺς                 | 0.714
 19  | B4= G4 A4 G4= D5 A4 F4= A4 C5 C5= A4 G4 B4= G4 B4 B4= C5= | B4+D5+F4= G4+B4+D5 A4+C5+E4 G4+B4+D5= D5+F4+A4 A4+C5+E4 F4+A4+C5= A4+C5+E4 C5+E4+G4 C5+E4+G4= A4+C5+E4 G4+B4+D5 B4+D5+F4= G4+B4+D5 B4+D5+F4 B4+D5+F4= C5+E4+G4= | ᾤχετ’ ἐποψόμενος Κακοΐλιον οὐκ ὀνομαστήν.                    | 0.777
 20  | C5= D5 B4 D5-B4 B4 D5 A4= F4 D5 B4= D5= D5= D5 B4 D5= G4= | C5+E4+G4= D5+F4+A4 B4+D5+F4 D5+F4-B4+F4 B4+D5+F4 D5+F4+A4 A4+C5+E4= F4+A4+C5 D5+F4+A4 B4+D5+F4= D5+F4+A4= D5+F4+A4= D5+F4+A4 B4+D5+F4 D5+F4+A4= G4+B4+D5= | ἀλλ’ ἄγε νῦν κατάβηθι καὶ ἂψ ἔρχευ μέγαρόνδε.                | 0.692
 21  | C5= D5= B4= D5= B4= A4 F4 G4= B4-A4 C5= D5 D5 B4= G4= | C5+E4+G4= D5+F4+A4= B4+D5+F4= D5+F4+A4= B4+D5+F4= A4+C5+E4 F4+A4+C5 G4+B4+D5= B4+D5-A4+E4 C5+E4+G4= D5+F4+A4 D5+F4+A4 B4+D5+F4= G4+B4+D5= | εἰ γάρ τίς μ’ἄλλη γε γυναικῶν, αἵ μοι ἔασι,                  | 0.731
 22  | A4-F4 G4= B4-G4 D5= D5= G4 F4 A4= D5= D5= C5 D5 B4= B4= | A4+C5-F4+C5 G4+B4+D5= B4+D5-G4+D5 D5+F4+A4= D5+F4+A4= G4+B4+D5 F4+A4+C5 A4+C5+E4= D5+F4+A4= D5+F4+A4= C5+E4+G4 D5+F4+A4 B4+D5+F4= B4+D5+F4= | ταῦτ’ ἐλθοῦσ’ ἤγγειλε καὶ ἐξ ὕπνου ἀνέγειρε,                 | 0.731
 23  | B4-A4 B4 D5 C5= A4 F4 B4-A4 G4 E4 G4= B4 D5 C5= D5 D5 C5= D5= | B4+D5-A4+E4 B4+D5+F4 D5+F4+A4 C5+E4+G4= A4+C5+E4 F4+A4+C5 B4+D5-A4+E4 G4+B4+D5 E4+G4+B4 G4+B4+D5= B4+D5+F4 D5+F4+A4 C5+E4+G4= D5+F4+A4 D5+F4+A4 C5+E4+G4= D5+F4+A4= | τῶ κε τάχα στυγερῶς μιν ἐγὼν ἀπέπεμψα νέεσθαι                | 0.726
 24  | A4-G4 B4 D5 C5= D5 B4 B4= G4 A4 A4-G4 A4 G4 G4-F4 G4 B4 D5= B4= | A4+C5-G4+D5 B4+D5+F4 D5+F4+A4 C5+E4+G4= D5+F4+A4 B4+D5+F4 B4+D5+F4= G4+B4+D5 A4+C5+E4 A4+C5-G4+D5 A4+C5+E4 G4+B4+D5 G4+B4-F4+C5 G4+B4+D5 B4+D5+F4 D5+F4+A4= B4+D5+F4= | αὖτις ἔσω μέγαρον· σὲ δὲ τοῦτό γε γῆρας ὀνήσει.              | 0.722
 25  | B4= D5-B4 B4= D5 D5 D5= D5 D5 A4= E4 G4 C5= D5= A4= F4= | B4+D5+F4= D5+F4-B4+F4 B4+D5+F4= D5+F4+A4 D5+F4+A4 D5+F4+A4= D5+F4+A4 D5+F4+A4 A4+C5+E4= E4+G4+B4 G4+B4+D5 C5+E4+G4= D5+F4+A4= A4+C5+E4= F4+A4+C5= | τὴν δ’αὖτε προσέειπε φίλη τροφὸς Εὐρύκλεια·                  | 0.743
 26  | F4= G4 G4 A4= D5= B4= D5= C5= D5 C5 D5= D5 C5 A4= G4= | F4+A4+C5= G4+B4+D5 G4+B4+D5 A4+C5+E4= D5+F4+A4= B4+D5+F4= D5+F4+A4= C5+E4+G4= D5+F4+A4 C5+E4+G4 D5+F4+A4= D5+F4+A4 C5+E4+G4 A4+C5+E4= G4+B4+D5= | οὔ τί σε λωβεύω, τέκνον φίλον, ἀλλ’ ἔτυμόν τοι               | 0.718
 27  | A4-F4 A4 G4 F4= F4= C5-A4 B4 D5 D5= D5 G4 B4= B4 D5 D5= D5= | A4+C5-F4+C5 A4+C5+E4 G4+B4+D5 F4+A4+C5= F4+A4+C5= C5+E4-A4+E4 B4+D5+F4 D5+F4+A4 D5+F4+A4= D5+F4+A4 G4+B4+D5 B4+D5+F4= B4+D5+F4 D5+F4+A4 D5+F4+A4= D5+F4+A4= | ἦλθ’ Ὀδυσεὺς καὶ οἶκον ἱκάνεται, ὡς ἀγορεύω,                 | 0.733
 28  | G4= G4-F4 A4= G4= D5= C5 D5 D5= C5= A4= B4 D5 C5= D5= | G4+B4+D5= G4+B4-F4+C5 A4+C5+E4= G4+B4+D5= D5+F4+A4= C5+E4+G4 D5+F4+A4 D5+F4+A4= C5+E4+G4= A4+C5+E4= B4+D5+F4 D5+F4+A4 C5+E4+G4= D5+F4+A4= | ὁ ξεῖνος, τὸν πάντες ἀτίμων ἐν μεγάροισι.                    | 0.731
 29  | C5= D5 G4 G4= D5 G4 B4= D5 D5 B4= A4 G4 A4= G4 E4 A4= F4= | C5+E4+G4= D5+F4+A4 G4+B4+D5 G4+B4+D5= D5+F4+A4 G4+B4+D5 B4+D5+F4= D5+F4+A4 D5+F4+A4 B4+D5+F4= A4+C5+E4 G4+B4+D5 A4+C5+E4= G4+B4+D5 E4+G4+B4 A4+C5+E4= F4+A4+C5= | Τηλέμαχος δ’ἄρα μιν πάλαι ᾔδεεν ἔνδον ἐόντα,                 | 0.777
 30  | D5= G4 B4 C5= D5 D5 D5= B4 E4 D5= D5 A4 D5= D5 G4 E4= F4= | D5+F4+A4= G4+B4+D5 B4+D5+F4 C5+E4+G4= D5+F4+A4 D5+F4+A4 D5+F4+A4= B4+D5+F4 E4+G4+B4 D5+F4+A4= D5+F4+A4 A4+C5+E4 D5+F4+A4= D5+F4+A4 G4+B4+D5 E4+G4+B4= F4+A4+C5= | ἀλλὰ σαοφροσύνῃσι νοήματα πατρὸς ἔκευθεν,                    | 0.770
 31  | F4= A4= C5-A4 D5= D5= D5 D5 G4= G4 E4 F4= A4 G4 D5= B4= | F4+A4+C5= A4+C5+E4= C5+E4-A4+E4 D5+F4+A4= D5+F4+A4= D5+F4+A4 D5+F4+A4 G4+B4+D5= G4+B4+D5 E4+G4+B4 F4+A4+C5= A4+C5+E4 G4+B4+D5 D5+F4+A4= B4+D5+F4= | ὄφρ’ ἀνδρῶν τίσαιτο βίην ὑπερηνορεόντων.                     | 0.747
 32  | D5= D5 F4 F4= A4 D5 D5= D5 C5 D5= D5= B4= G4 B4 B4-G4 D5= | D5+F4+A4= D5+F4+A4 F4+A4+C5 F4+A4+C5= A4+C5+E4 D5+F4+A4 D5+F4+A4= D5+F4+A4 C5+E4+G4 D5+F4+A4= D5+F4+A4= B4+D5+F4= G4+B4+D5 B4+D5+F4 B4+D5-G4+D5 D5+F4+A4= | ὣς ἔφαθ’, ἡ δ’ἐχάρη καὶ ἀπὸ λέκτροιο θοροῦσα                 | 0.743
 33  | A4= G4 F4 A4= D5= C5= D5 D5 C5= G4 B4 D5= C5 D5 D5-C5 D5= | A4+C5+E4= G4+B4+D5 F4+A4+C5 A4+C5+E4= D5+F4+A4= C5+E4+G4= D5+F4+A4 D5+F4+A4 C5+E4+G4= G4+B4+D5 B4+D5+F4 D5+F4+A4= C5+E4+G4 D5+F4+A4 D5+F4-C5+G4 D5+F4+A4= | γρηῒ περιπλέχθη, βλεφάρων δ’ἀπὸ δάκρυον ἧκε·                 | 0.726
 34  | G4= G4= B4= D5= B4= D5 D5 B4= G4 D5 A4= F4 A4 D5= B4= | G4+B4+D5= G4+B4+D5= B4+D5+F4= D5+F4+A4= B4+D5+F4= D5+F4+A4 D5+F4+A4 B4+D5+F4= G4+B4+D5 D5+F4+A4 A4+C5+E4= F4+A4+C5 A4+C5+E4 D5+F4+A4= B4+D5+F4= | καί μιν φωνήσασ’ ἔπεα πτερόεντα προσηύδα·                    | 0.746
 35  | C5= D5 D5 G4= D5= D5-B4 B4 D5 A4= B4= A4= F4 A4 D5= B4= | C5+E4+G4= D5+F4+A4 D5+F4+A4 G4+B4+D5= D5+F4+A4= D5+F4-B4+F4 B4+D5+F4 D5+F4+A4 A4+C5+E4= B4+D5+F4= A4+C5+E4= F4+A4+C5 A4+C5+E4 D5+F4+A4= B4+D5+F4= | εἰ δ’ἄγε δή μοι, μαῖα φίλη, νημερτὲς ἐνίσπες,                | 0.693
 36  | C5= A4 C5 D5= B4= B4-A4 C5 D5 D5= B4 G4 E4= F4 A4 D5= C5= | C5+E4+G4= A4+C5+E4 C5+E4+G4 D5+F4+A4= B4+D5+F4= B4+D5-A4+E4 C5+E4+G4 D5+F4+A4 D5+F4+A4= B4+D5+F4 G4+B4+D5 E4+G4+B4= F4+A4+C5 A4+C5+E4 D5+F4+A4= C5+E4+G4= | εἰ ἐτεὸν δὴ οἶκον ἱκάνεται, ὡς ἀγορεύεις,                    | 0.732
 37  | D5= B4= E4= G4= B4-G4 A4 F4 C5= D5 D5 D5-B4 C5 B4 D5-B4 D5= | D5+F4+A4= B4+D5+F4= E4+G4+B4= G4+B4+D5= B4+D5-G4+D5 A4+C5+E4 F4+A4+C5 C5+E4+G4= D5+F4+A4 D5+F4+A4 D5+F4-B4+F4 C5+E4+G4 B4+D5+F4 D5+F4-B4+F4 D5+F4+A4= | ὅππως δὴ μνηστῆρσιν ἀναιδέσι χεῖρας ἐφῆκε                    | 0.707
 38  | G4-F4 G4 A4 A4= B4= A4= G4 G4 B4= D5 C5 D5= C5 D5 C5= D5= | G4+B4-F4+C5 G4+B4+D5 A4+C5+E4 A4+C5+E4= B4+D5+F4= A4+C5+E4= G4+B4+D5 G4+B4+D5 B4+D5+F4= D5+F4+A4 C5+E4+G4 D5+F4+A4= C5+E4+G4 D5+F4+A4 C5+E4+G4= D5+F4+A4= | μοῦνος ἐών, οἱ δ’αἰὲν ἀολλέες ἔνδον ἔμιμνον.                 | 0.709
 39  | A4= A4-G4 F4= G4 D5 C5= B4 D5 G4= B4 G4 G4= D5= C5= D5= | A4+C5+E4= A4+C5-G4+D5 F4+A4+C5= G4+B4+D5 D5+F4+A4 C5+E4+G4= B4+D5+F4 D5+F4+A4 G4+B4+D5= B4+D5+F4 G4+B4+D5 G4+B4+D5= D5+F4+A4= C5+E4+G4= D5+F4+A4= | τὴν δ’αὖτε προσέειπε φίλη τροφὸς Εὐρύκλεια·                  | 0.722
 40  | B4= D5 D5 D5= D5 D5 A4= C5= A4= D5 D5 A4-F4 F4 D5 A4= G4= | B4+D5+F4= D5+F4+A4 D5+F4+A4 D5+F4+A4= D5+F4+A4 D5+F4+A4 A4+C5+E4= C5+E4+G4= A4+C5+E4= D5+F4+A4 D5+F4+A4 A4+C5-F4+C5 F4+A4+C5 D5+F4+A4 A4+C5+E4= G4+B4+D5= | οὐκ ἴδον, οὐ πυθόμην, ἀλλὰ στόνον οἶον ἄκουσα                | 0.693
 41  | D5= B4 D5 C5= D5= D5-B4 A4 A4 B4-G4 B4 D5 A4= C5= D5= F4= | D5+F4+A4= B4+D5+F4 D5+F4+A4 C5+E4+G4= D5+F4+A4= D5+F4-B4+F4 A4+C5+E4 A4+C5+E4 B4+D5-G4+D5 B4+D5+F4 D5+F4+A4 A4+C5+E4= C5+E4+G4= D5+F4+A4= F4+A4+C5= | κτεινομένων· ἡμεῖς δὲ μυχῷ θαλάμων εὐπήκτων                  | 0.706
 42  | D5= D5 G4 D5= D5 A4 A4= B4 D5 B4= D5 D5 C5-A4 C5 D5 D5-B4 G4= | D5+F4+A4= D5+F4+A4 G4+B4+D5 D5+F4+A4= D5+F4+A4 A4+C5+E4 A4+C5+E4= B4+D5+F4 D5+F4+A4 B4+D5+F4= D5+F4+A4 D5+F4+A4 C5+E4-A4+E4 C5+E4+G4 D5+F4+A4 D5+F4-B4+F4 G4+B4+D5= | ἥμεθ’ ἀτυζόμεναι, σανίδες δ’ἔχον εὖ ἀραρυῖαι,                | 0.733
