# Lyresong Tabulature Format
# Title: Odyssey Book 13 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Odyssey Book 13 - 440/440 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | G4= G4 G4 A4= B4 G4 C5= C5 F4 A4= A4 A4 E4= G4 D5 A4= C5-B4  | ὣς ἔφαθ’, οἱ δ’ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,                                   | 0.761
  2  | A4= A4= C5-B4 D5= A4= A4 F4 A4= D5 G4 A4= A4 D5 B4= A4=      | κηληθμῷ δ’ἔσχοντο κατὰ μέγαρα σκιόεντα.                                          | 0.750
  3  | G4= F4-E4 A4= C5 C5 B4= G4 G4 A4= A4 G4 G4= G4= G4= A4=      | τὸν δ’αὖτ’ Ἀλκίνοος ἀπαμείβετο φώνησέν τε·                                       | 0.737
  4  | A4-F4 A4 B4 B4-G4 E4 G4 D5= D5 D5 A4= A4 C5 B4= A4 B4 G4= A4-F4 | ὦ Ὀδυσεῦ, ἐπεὶ ἵκευ ἐμὸν ποτὶ χαλκοβατὲς δῶ,                                     | 0.741
  5  | A4= A4 A4 A4= C5-B4 G4= A4 A4 F4= G4= D5= A4 A4 D5= B4=      | ὑψερεφές, τῶ σ’οὔ τι παλιμπλαγχθέντα γ’ὀΐω                                       | 0.703
  6  | B4= G4 B4 D5= D5= B4= A4= F4= D5 B4 C5= D5 D5 C5= D5=        | ἂψ ἀπονοστήσειν, εἰ καὶ μάλα πολλὰ πέπονθας.                                     | 0.713
  7  | C5= D5= F4= A4 G4 D5= B4 G4 B4= D5 B4 G4= D5 B4 D5= C5=      | ὑμέων δ’ἀνδρὶ ἑκάστῳ ἐφιέμενος τάδε εἴρω,                                        | 0.753
  8  | B4= A4 C5 D5= A4 C5 B4= B4 C5 D5= B4 B4 G4= G4 F4 F4-E4 F4=  | ὅσσοι ἐνὶ μεγάροισι γερούσιον αἴθοπα οἶνον                                       | 0.761
  9  | C5= D5= D5= B4 A4 B4-A4 F4 A4 C5= D5= B4= G4 E4 A4= B4-A4    | αἰεὶ πίνετ’ ἐμοῖσιν, ἀκουάζεσθε δ’ἀοιδοῦ.                                        | 0.713
 10  | D5= C5 D5 F4= A4= D5= B4 C5 D5= D5= B4= G4 B4 D5= B4-A4      | εἵματα μὲν δὴ ξείνῳ ἐϋξέστῃ ἐνὶ χηλῷ                                             | 0.670
 11  | C5-A4 A4= A4= F4= C5= D5 B4 D5= G4 B4 D5= C5 G4 D5= D5=      | κεῖται καὶ χρυσὸς πολυδαίδαλος ἄλλα τε πάντα                                     | 0.753
 12  | D5-C5 D5 A4 B4= D5= B4= A4= A4= D5 G4 A4= B4 D5 A4= F4=      | δῶρ’, ὅσα Φαιήκων βουληφόροι ἐνθάδ’ ἔνεικαν·                                     | 0.690
 13  | D5= D5 D5 G4= A4-F4 C5= D5 A4 A4= D5 D5 D5= D5 D5 D5= G4=    | ἀλλ’ ἄγε οἱ δῶμεν τρίποδα μέγαν ἠδὲ λέβητα                                       | 0.734
 14  | D5= D5 D5 B4= C5-A4 D5-B4 D5 D5 C5= D5 D5 C5= E4 G4 A4-F4 D5= | ἀνδρακάς· ἡμεῖς δ’αὖτε ἀγειρόμενοι κατὰ δῆμον                                    | 0.714
 15  | C5= D5 B4 D5= B4 D5 C5= D5 D5 B4= G4= E4= A4 D5 B4= D5=      | τισόμεθ’· ἀργαλέον γὰρ ἕνα προικὸς χαρίσασθαι.                                   | 0.748
 16  | D5= D5 D5 B4= D5 G4 B4= A4-F4 C5= A4 G4 G4= E4 G4 D5-B4 D5=  | ὣς ἔφατ’ Ἀλκίνοος, τοῖσιν δ’ἐπιὴνδανε μῦθος.                                     | 0.726
 17  | G4= A4= C5= D5= A4= E4 A4 A4= G4-F4 A4= A4 C5 A4= A4=        | οἱ μὲν κακκείοντες ἔβαν οἶκόνδε ἕκαστος,                                         | 0.722
 18  | B4-A4 B4= C5= D5 D5 C5= D5 D5 B4= A4 B4 D5= B4 G4 E4= B4=    | ἦμος δ’ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,                                          | 0.749
 19  | B4-A4 B4 D5 A4= D5= B4= D5 D5 C5= D5= D5= B4 G4 F4= A4=      | νῆάδ’ ἐπεσσεύοντο, φέρον δ’εὐήνορα χαλκόν.                                       | 0.680
 20  | B4= D5 G4 B4-A4 B4 D5 B4= G4 E4 B4= D5 B4 C5= D5 D5 B4= G4=  | καὶ τὰ μὲν εὖ κατέθηχ’ ἱερὸν μένος Ἀλκινόοιο,                                    | 0.747
 21  | D5= A4 G4 D5= B4 B4 B4= D5 G4 B4= E4 G4 F4= D5 B4 D5= D5=    | αὐτὸς ἰὼν διὰ νηὸς ὑπὸ ζυγά, μή τιν’ ἑταίρων                                     | 0.763
